Company Code,Division,Division Description,Plant,Plant Name,Bill to State Name,Head Office,Invoice No.,Billing Type,Invoice Date,Tax Invoice No.,Accounting Doc No.,Bill to Party,Bill to Party Name,Bill to Party PAN,Bill to Party GST No,Bill To State Code,Bill To District,Ship To Party,Ship To Party Name,Ship To PAN,Ship To GST No,Ship To State Code,Ship To State Name,Ship To District,Ship To City,Pay To Party,Pay To Party Name,Material Group 1,Material Group 1 Des,Item Code,Item Description,HSN Code,Batch Number,Sale Unit (UOM),Batch Quantity,Free/Sale,Mfg. Date,Exp Date,Exchange Rate,MRP,PTS Rate,PTS Value,Discount %,Discount Amount,Net Amount,Plate Charges,Freight,Taxable Amount,IGST Rate,IGST Amount,CGST Rate,CGST Amount,SGST Rate,SGST Amount,Total Amt After Tax,TCS Base,TCS Amount,Round Off,Grand Total,Party Order No,Party Order Date,Vehicle No,LR No,Transporter Name,Payment Term,No of Boxes,Gross Weight of Prod,Distribution Channel,Sales Office,Sales Office Descrip,Sales Group,Sales Group Descript,Material Group,Material Group Descr,IRN No,Acknowledgement No,Eway Bill No,Shipment No.,Shipment Cost,Freight Amount,Service Entry Sheet,Freight PO NO
3000,01,Pharma Product,3100,,Beau-BassinRose-Hill,,0090021066,ZECI,09-11-2023,EX2330200002,90001637,20000055,LINEA PHARMACEUTICALS (INT) LTD.,,,BR,,20000055,LINEA PHARMACEUTICALS (INT) LTD.,,,BR,Beau-BassinRose-Hill,,BEAU-BASSIN,20000055,LINEA PHARMACEUTICALS (INT) LTD.,004,Ethical,1400004305,VASTACARE (ATORVASTATIN TABLETS USP 40MG,30049099,EXCT3001,CAR,"6,667.000",Sales,01.08.2023,01.07.2025,81.20,,56.84,4666.9,0.00,0.00,"4,666.90",0.00,0.00,"4,666.90",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,78,952.28",EXPORT RETURN KYK,09-11-2023,,,SCORPION EXPRESS PRIVATE LIMITED,50% Adv. & 50% before Dispatch,0,0.000,20,O001,Mumbai Sales Office,G03,Exports,004,Ethical,,,,12538,,0.00,,
3000,01,Pharma Product,3100,,Beau-BassinRose-Hill,,0090021066,ZECI,09-11-2023,EX2330200002,90001637,20000055,LINEA PHARMACEUTICALS (INT) LTD.,,,BR,,20000055,LINEA PHARMACEUTICALS (INT) LTD.,,,BR,Beau-BassinRose-Hill,,BEAU-BASSIN,20000055,LINEA PHARMACEUTICALS (INT) LTD.,004,Ethical,1400004306,OFLOXCARE (OFLOXACIN TABLETS USP 200MG),30042019,EXCN3001,CAR,"10,000.000",Sales,01.07.2023,01.06.2025,81.20,,14.62,1800,0.00,0.00,"1,800.00",0.00,0.00,"1,800.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,46,160.00",EXPORT RETURN KYK,09-11-2023,,,SCORPION EXPRESS PRIVATE LIMITED,50% Adv. & 50% before Dispatch,0,0.000,20,O001,Mumbai Sales Office,G03,Exports,004,Ethical,,,,12538,,0.00,,
3000,01,Pharma Product,3100,,Odisha,,0090021308,ZST2,25-12-2023,DI2330200281,90001733,3320,CELEBRITY BIOPHARMA LIMITED CUTTACK,,,21,,3320,CELEBRITY BIOPHARMA LIMITED CUTTACK,,,21,Odisha,,CUTTACK,3320,CELEBRITY BIOPHARMA LIMITED CUTTACK,,,1400003825,IBAMOL TABLETS 1X10,30049063,ECP2002,EA,10.000,Sales,01.06.2022,01.05.2025,1.00,,100.00,1000,0.00,0.00,"1,000.00",0.00,0.00,"1,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,000.00",,,,,,Payment Within 60 Days,0,0.120,30,,,,,,,,,,,,0.00,,
3000,01,Pharma Product,3100,,Beau-BassinRose-Hill,,0090021088,ZECI,22-11-2023,EX2330200003,90001654,20000055,LINEA PHARMACEUTICALS (INT) LTD.,,,BR,,20000055,LINEA PHARMACEUTICALS (INT) LTD.,,,BR,Beau-BassinRose-Hill,,BEAU-BASSIN,20000055,LINEA PHARMACEUTICALS (INT) LTD.,004,Ethical,1400004300,AMDICARE (AMLODIPINE TABLETS USP 5MG),30049072,EXCP3001,EA,100.000,Sales,01.07.2023,01.06.2025,81.20,,12.18,15,0.00,0.00,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.60,EXPORT,22-11-2023,,,,50% Adv. & 50% before Dispatch,4,220.000,20,O001,Mumbai Sales Office,G03,Exports,004,Ethical,,,,,,0.00,,
3000,01,Pharma Product,3100,,Beau-BassinRose-Hill,,0090021088,ZECI,22-11-2023,EX2330200003,90001654,20000055,LINEA PHARMACEUTICALS (INT) LTD.,,,BR,,20000055,LINEA PHARMACEUTICALS (INT) LTD.,,,BR,Beau-BassinRose-Hill,,BEAU-BASSIN,20000055,LINEA PHARMACEUTICALS (INT) LTD.,004,Ethical,1400004301,AMDICARE (AMLODIPINE TABLETS USP 10MG),30049072,EXCQ3001,EA,100.000,Sales,01.07.2023,01.06.2025,81.20,,13.80,17,0.00,0.00,0.57,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.28,EXPORT,22-11-2023,,,,50% Adv. & 50% before Dispatch,0,0.000,20,O001,Mumbai Sales Office,G03,Exports,004,Ethical,,,,,,0.00,,
3000,01,Pharma Product,3100,,Aden,,0090021092,ZECI,22-11-2023,EX2330200004,90001656,20000024,AL-AZZANI STORES FOR MEDICINES AND,,,AD,ADEN,20000024,AL-AZZANI STORES FOR MEDICINES AND,,,AD,Aden,ADEN,ADEN,20000024,AL-AZZANI STORES FOR MEDICINES AND,003,Critical Care,1400001663,MEDAISH INJECTION 5ML,30041090,AL1095,EA,10.000,Sales,05.01.2023,05.01.2025,81.20,33.10,"1,542.80",190,0.00,0.00,2.30,0.00,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,186.76,F-6 test,22-11-2023,,,,Pay immediately w/o deduction,1,0.260,20,O001,Mumbai Sales Office,G03,Exports,003,Critical Care,,,,,,0.00,,
3000,01,Pharma Product,3100,,Aden,,0090021093,ZECI,22-11-2023,EX2330200005,90001657,20000024,AL-AZZANI STORES FOR MEDICINES AND,,,AD,ADEN,20000024,AL-AZZANI STORES FOR MEDICINES AND,,,AD,Aden,ADEN,ADEN,20000024,AL-AZZANI STORES FOR MEDICINES AND,003,Critical Care,1400000059,AISHDOL INJECTION 2ML,30041090,AA2168,EA,200.000,Sales,28.12.2022,28.11.2024,81.20,23.20,738.92,1820,0.00,0.00,22.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,786.40",F-6 test,22-11-2023,,,,Pay immediately w/o deduction,0,6.200,20,O001,Mumbai Sales Office,G03,Exports,003,Critical Care,,,,,,0.00,,
3000,01,Pharma Product,3100,,Aden,,0090021093,ZECI,22-11-2023,EX2330200005,90001657,20000024,AL-AZZANI STORES FOR MEDICINES AND,,,AD,ADEN,20000024,AL-AZZANI STORES FOR MEDICINES AND,,,AD,Aden,ADEN,ADEN,20000024,AL-AZZANI STORES FOR MEDICINES AND,003,Critical Care,1400001663,MEDAISH INJECTION 5ML,30041090,AL1095,EA,200.000,Sales,05.01.2023,05.01.2025,81.20,33.10,"1,542.80",3800,0.00,0.00,46.00,0.00,0.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,735.20",F-6 test,22-11-2023,,,,Pay immediately w/o deduction,0,0.000,20,O001,Mumbai Sales Office,G03,Exports,003,Critical Care,,,,,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021295,ZST2,23-12-2023,DI2330300394,90001724,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000174,AMLODIP 10 (4X5X10),30049099,CAB305002,EA,"1,000.000",Sales,01.05.2023,01.04.2025,1.00,54.43,2.70,2700,0.00,0.00,269.99,0.00,0.00,269.99,12.00,32.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,302.39,,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,5,79.617,30,,,,,002,Generic,b1a1d04de2bbde5664fb6e25b51f4bd2dc149e0a80409cd2ff8129c538e4499a,152310022721132,511008897377,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021294,ZST2,23-12-2023,DI2330300393,90001723,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000260,ASHMIK 100MG/2ML INJECTION,30041090,AL3043,EA,"1,000.000",Sales,01.06.2023,31.05.2025,1.00,27.00,10.50,10500,0.00,0.00,"10,500.00",0.00,0.00,"10,500.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,500.00",,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,,,,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021294,ZST2,23-12-2023,DI2330300393,90001723,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000280,ASHYCLOFLAM PLUS TABLET (25X2X10),30049069,CNK304004,EA,"1,000.000",Sales,01.04.2023,01.03.2025,1.00,57.00,7.25,7250,0.00,0.00,725.00,0.00,0.00,725.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,725.00,,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,,,,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021000,ZDOM,26-10-2023,DI2330300379,90001585,10000188,VIKAS PHARMACEUTICALS,AJCPV6905C,03AJCPV6905C1ZH,03,SANGRUR,10000188,VIKAS PHARMACEUTICALS,AJCPV6905C,03AJCPV6905C1ZH,03,Punjab,SANGRUR,SANGRUR,10000188,VIKAS PHARMACEUTICALS,002,Generic,1400000236,ASHKOFF LS (COUGH SYRUP) CARTON 100ML,30049099,CBAC212118,EA,23.000,Sales,01.01.2022,31.12.2023,1.00,,176.00,4048,0.00,0.00,"4,048.24",0.00,0.00,"4,048.24",0.00,0.00,6.00,242.88,6.00,242.88,"4,533.76","4,533.76",0.00,0.24,"4,534.00",TEST_KYK,26-10-2023,,,,Payment Within 60 Days,0,"3,191.250",10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021294,ZST2,23-12-2023,DI2330300393,90001723,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000280,ASHYCLOFLAM PLUS TABLET (25X2X10),30049069,CNK210016,EA,"1,000.000",Sales,01.10.2022,01.09.2024,1.00,57.00,7.25,7250,0.00,0.00,725.00,0.00,0.00,725.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,725.00,,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,,,,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021294,ZST2,23-12-2023,DI2330300393,90001723,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000280,ASHYCLOFLAM PLUS TABLET (25X2X10),30049069,CNK304003,EA,"1,000.000",Sales,01.04.2023,01.03.2025,1.00,57.00,7.25,7250,0.00,0.00,725.00,0.00,0.00,725.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,725.00,,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,,,,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090020998,ZDOM,17-10-2023,DI2330300378,90001583,10000188,VIKAS PHARMACEUTICALS,AJCPV6905C,03AJCPV6905C1ZH,03,SANGRUR,10000188,VIKAS PHARMACEUTICALS,AJCPV6905C,03AJCPV6905C1ZH,03,Punjab,SANGRUR,SANGRUR,10000188,VIKAS PHARMACEUTICALS,002,Generic,1400000236,ASHKOFF LS (COUGH SYRUP) CARTON 100ML,30049099,CBAC212118,EA,1.000,Sales,01.01.2022,31.12.2023,1.00,,176.00,176,0.00,0.00,175.88,0.00,0.00,175.88,0.00,0.00,6.00,10.56,6.00,10.56,197.12,197.12,0.00,-0.12,197.00,TEST_KYK,17-10-2023,,,,Payment Within 60 Days,0,138.750,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021294,ZST2,23-12-2023,DI2330300393,90001723,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000280,ASHYCLOFLAM PLUS TABLET (25X2X10),30049069,CNK304002,EA,"1,000.000",Sales,01.04.2023,01.03.2025,1.00,57.00,7.25,7250,0.00,0.00,725.00,0.00,0.00,725.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,725.00,,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,,,,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021294,ZST2,23-12-2023,DI2330300393,90001723,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000280,ASHYCLOFLAM PLUS TABLET (25X2X10),30049069,CNK210018,EA,"1,000.000",Sales,01.10.2022,01.09.2024,1.00,57.00,7.25,7250,0.00,0.00,725.00,0.00,0.00,725.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,725.00,,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,,,,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021294,ZST2,23-12-2023,DI2330300393,90001723,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000280,ASHYCLOFLAM PLUS TABLET (25X2X10),30049069,CNK304001,EA,"1,000.000",Sales,01.04.2023,01.03.2025,1.00,57.00,7.25,7250,0.00,0.00,725.00,0.00,0.00,725.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,725.00,,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,,,,12567,,0.00,,
3000,01,Pharma Product,3200,,Delhi,,0090020989,ZDOM,20-10-2023,DI2330300377,90001575,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400000227,ASHDRYL COUGH XETN 100ML,30049099,CFJ301002,EA,15.000,Sales,01.01.2023,01.12.2024,1.00,84.00,40.00,600,18.38,110.25,489.68,0.00,0.00,489.68,12.00,58.77,0.00,0.00,0.00,0.00,548.52,548.52,0.55,-0.07,549.00,1234,,,,,Payment Within 60 Days,0,1.710,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3200,,Delhi,,0090020988,ZDOM,20-10-2023,DI2330300376,90001574,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400000227,ASHDRYL COUGH XETN 100ML,30049099,CFJ301002,EA,15.000,Sales,01.01.2023,01.12.2024,1.00,84.00,40.00,600,11.38,68.25,531.59,0.00,0.00,531.59,12.00,63.81,0.00,0.00,0.00,0.00,595.56,595.56,0.60,-0.16,596.00,1234,,,,,Payment Within 60 Days,0,1.710,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021295,ZST2,23-12-2023,DI2330300394,90001724,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000276,ASHYCLOFLAM P SUSPENSION-O-CARTON 60 ML,30049099,CPAO307001,EA,"1,000.000",Sales,01.07.2023,30.06.2025,1.00,60.00,8.32,8320,0.00,0.00,"8,319.84",0.00,0.00,"8,319.84",12.00,998.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.16,"9,318.24",,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,b1a1d04de2bbde5664fb6e25b51f4bd2dc149e0a80409cd2ff8129c538e4499a,152310022721132,511008897377,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021295,ZST2,23-12-2023,DI2330300394,90001724,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000277,ASHYCLOFLAM P TABLET (ALU ALU)(20X10),30049069,CAP303003,EA,"1,000.000",Sales,01.03.2023,28.02.2025,1.00,63.00,11.80,11800,0.00,0.00,"1,179.98",0.00,0.00,"1,179.98",12.00,141.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,"1,321.58",,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,b1a1d04de2bbde5664fb6e25b51f4bd2dc149e0a80409cd2ff8129c538e4499a,152310022721132,511008897377,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021295,ZST2,23-12-2023,DI2330300394,90001724,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000277,ASHYCLOFLAM P TABLET (ALU ALU)(20X10),30049069,TEST0010,EA,50.000,Sales,31.12.2021,30.11.2023,1.00,63.00,11.80,590,0.00,0.00,59.00,0.00,0.00,59.00,12.00,7.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.08,,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,b1a1d04de2bbde5664fb6e25b51f4bd2dc149e0a80409cd2ff8129c538e4499a,152310022721132,511008897377,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021295,ZST2,23-12-2023,DI2330300394,90001724,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000280,ASHYCLOFLAM PLUS TABLET (25X2X10),30049069,CNK209013,EA,"1,000.000",Sales,01.09.2022,31.08.2024,1.00,57.00,7.25,7250,0.00,0.00,724.99,0.00,0.00,724.99,12.00,87.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,811.99,,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,b1a1d04de2bbde5664fb6e25b51f4bd2dc149e0a80409cd2ff8129c538e4499a,152310022721132,511008897377,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021295,ZST2,23-12-2023,DI2330300394,90001724,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000280,ASHYCLOFLAM PLUS TABLET (25X2X10),30049069,CNK210016,EA,"1,000.000",Sales,01.10.2022,01.09.2024,1.00,57.00,7.25,7250,0.00,0.00,724.99,0.00,0.00,724.99,12.00,87.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,811.99,,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,b1a1d04de2bbde5664fb6e25b51f4bd2dc149e0a80409cd2ff8129c538e4499a,152310022721132,511008897377,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021295,ZST2,23-12-2023,DI2330300394,90001724,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000280,ASHYCLOFLAM PLUS TABLET (25X2X10),30049069,CNK210018,EA,"1,000.000",Sales,01.10.2022,01.09.2024,1.00,57.00,7.25,7250,0.00,0.00,724.99,0.00,0.00,724.99,12.00,87.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,811.99,,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,b1a1d04de2bbde5664fb6e25b51f4bd2dc149e0a80409cd2ff8129c538e4499a,152310022721132,511008897377,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021295,ZST2,23-12-2023,DI2330300394,90001724,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000280,ASHYCLOFLAM PLUS TABLET (25X2X10),30049069,CNK304001,EA,"1,000.000",Sales,01.04.2023,01.03.2025,1.00,57.00,7.25,7250,0.00,0.00,724.99,0.00,0.00,724.99,12.00,87.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,811.99,,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,b1a1d04de2bbde5664fb6e25b51f4bd2dc149e0a80409cd2ff8129c538e4499a,152310022721132,511008897377,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021295,ZST2,23-12-2023,DI2330300394,90001724,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000280,ASHYCLOFLAM PLUS TABLET (25X2X10),30049069,CNK304002,EA,"1,000.000",Sales,01.04.2023,01.03.2025,1.00,57.00,7.25,7250,0.00,0.00,724.99,0.00,0.00,724.99,12.00,87.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,811.99,,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,b1a1d04de2bbde5664fb6e25b51f4bd2dc149e0a80409cd2ff8129c538e4499a,152310022721132,511008897377,12567,,0.00,,
3000,01,Pharma Product,3200,,Punjab,,0090021295,ZST2,23-12-2023,DI2330300394,90001724,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,SAS NAGAR MOHALI,3200,CELEBRITY BIOPHARMA LIMITED,AABCE5492Q,03AABCE5492Q1Z8,03,Punjab,SAS NAGAR MOHALI,ZIRAKPUR,3200,CELEBRITY BIOPHARMA LIMITED,002,Generic,1400000280,ASHYCLOFLAM PLUS TABLET (25X2X10),30049069,CNK304003,EA,"1,000.000",Sales,01.04.2023,01.03.2025,1.00,57.00,7.25,7250,0.00,0.00,724.99,0.00,0.00,724.99,12.00,87.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,811.99,,,GJ08KJ0987,ZZ20950,SKC DISTRIBUTIONS PRIVATE LIMITED,,0,0.000,30,,,,,002,Generic,b1a1d04de2bbde5664fb6e25b51f4bd2dc149e0a80409cd2ff8129c538e4499a,152310022721132,511008897377,12567,,0.00,,
