Customer Code,Customer Name,Customer Group,Profit Center,Billing Document,Billing Type,Invoice Date,Reference No.,Reference Date,Document No.,Document Type,Balanace Due,Due Date,Due Days,Not Due,Doubtful Debt,Legal,Sales Group,Sales Organization,Division,Above 180 Days,000to30Days,31to60Days,61to90Days,91to120Days,121to150Days,151to180Days,Written Off
0010000572,TIRUPATI MEDILINES PVT. LTD.,IN,0000001101,0090016757,ZDOM,22-05-2023,DI2310200262,22-05-2023,0090000844,RV,"15,827.00",22-05-2023,257,0.00,"15,827.00",,G04,1000,01,"15,827.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007823,M.H MEDICUS PRIVATE LIMITED,IN,0000001101,0090016758,ZDOM,22-05-2023,DI2310200263,22-05-2023,0090000845,RV,"3,45,386.00",22-05-2023,257,0.00,"3,45,386.00",,G04,1000,01,"3,45,386.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007823,M.H MEDICUS PRIVATE LIMITED,IN,0000001101,0090016759,ZDOM,22-05-2023,DI2310200264,22-05-2023,0090000846,RV,"27,720.00",22-05-2023,257,0.00,"27,720.00",,G04,1000,01,"27,720.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004037,MICRO LABS LTD,IV,0000001101,0090016768,ZDOM,22-05-2023,DI2310200267,22-05-2023,0090000852,RV,"7,66,640.00",22-05-2023,257,0.00,"7,66,640.00",,G04,1000,01,"7,66,640.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090016772,ZDOM,23-05-2023,DI2310200268,23-05-2023,0090000853,RV,"3,24,800.00",23-05-2023,256,0.00,"3,24,800.00",,G04,1000,01,"3,24,800.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001101,0090016788,IV,23-05-2023,DI2310200273,23-05-2023,0090000868,RV,"5,25,952.00",23-05-2023,256,0.00,"5,25,952.00",,,1000,01,"5,25,952.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010006858,BIOMAX BIOTECHNICS PRIVATE LIMITED,IV,0000001101,0090016805,ZDOM,23-05-2023,DI2310200278,23-05-2023,0090000880,RV,"2,20,059.00",23-05-2023,256,0.00,"2,20,059.00",,G04,1000,01,"2,20,059.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090016868,ZDOM,25-05-2023,DI2310200285,25-05-2023,0090000911,RV,"36,960.00",25-05-2023,254,0.00,"36,960.00",,G04,1000,01,"36,960.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090016870,ZDOM,25-05-2023,DI2310200287,25-05-2023,0090000913,RV,"61,600.00",25-05-2023,254,0.00,"61,600.00",,G04,1000,01,"61,600.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090016873,ZDOM,25-05-2023,DI2310200290,25-05-2023,0090000916,RV,"6,160.00",25-05-2023,254,0.00,"6,160.00",,G04,1000,01,"6,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090016902,ZDOM,25-05-2023,DI2310200300,25-05-2023,0090000933,RV,123.00,25-05-2023,254,0.00,123.00,,G04,1000,01,123.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001200,AISHWARYA HEALTHCARE,,0000001101,0090016942,ZST2,26-05-2023,DI2310200307,26-05-2023,0090000950,RV,"5,16,096.00",26-05-2023,253,0.00,"5,16,096.00",,,1000,01,"5,16,096.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090016995,ZDOM,29-05-2023,DI2310200311,29-05-2023,0090000968,RV,"44,658.00",29-05-2023,250,0.00,"44,658.00",,G04,1000,01,"44,658.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,0000001101,0090016996,ZDOM,29-05-2023,DI2310200312,29-05-2023,0090000969,RV,351.00,29-05-2023,250,0.00,351.00,,G04,1000,01,351.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010005903,GALPHA LABORATORIES LTD,IV,0000001101,0090017027,ZDOM,30-05-2023,DI2310200315,30-05-2023,0090000987,RV,"29,36,062.00",30-05-2023,249,0.00,"29,36,062.00",,G04,1000,01,"29,36,062.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010006946,CADLAY PHARMA PVT LTD,Ex,0000001101,0090017051,ZDOM,30-05-2023,DI2310200319,30-05-2023,0090001005,RV,"3,83,985.00",30-05-2023,249,0.00,"3,83,985.00",,G03,1000,01,"3,83,985.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0020000033,GUNJESHWARI PHARMA,IV,0000001101,0090017101,ZECI,30-05-2023,EX2310200005,30-05-2023,0090001030,RV,"5,08,500.00",30-05-2023,249,0.00,"5,08,500.00",,G01,1000,01,"5,08,500.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010000572,TIRUPATI MEDILINES PVT. LTD.,IN,0000001101,0090017163,ZDOM,31-05-2023,DI2310200328,31-05-2023,0090001088,RV,"64,351.00",31-05-2023,248,0.00,"64,351.00",,G04,1000,01,"64,351.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017185,ZDOM,31-05-2023,DI2310200331,31-05-2023,0090001104,RV,"13,47,920.00",31-05-2023,248,0.00,"13,47,920.00",,G04,1000,01,"13,47,920.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017186,ZDOM,31-05-2023,DI2310200332,31-05-2023,0090001105,RV,"5,51,348.00",31-05-2023,248,0.00,"5,51,348.00",,G04,1000,01,"5,51,348.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017194,ZDOM,31-05-2023,DI2310200334,31-05-2023,0090001112,RV,"2,27,360.00",31-05-2023,248,0.00,"2,27,360.00",,G04,1000,01,"2,27,360.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0020000033,GUNJESHWARI PHARMA,IV,0000001101,0090017198,ZECI,31-05-2023,EX2310200006,31-05-2023,0090001114,RV,"5,23,800.00",31-05-2023,248,0.00,"5,23,800.00",,G01,1000,01,"5,23,800.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017208,ZDOM,31-05-2023,DI2310200337,31-05-2023,0090001121,RV,"5,15,620.00",31-05-2023,248,0.00,"5,15,620.00",,G04,1000,01,"5,15,620.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008802,ELDER PRROJECT LIMITED,IV,0000001101,0090017319,ZDOM,31-05-2023,DI2310200360,31-05-2023,0090001191,RV,"82,303.00",31-05-2023,248,0.00,"82,303.00",,G04,1000,01,"82,303.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010000098,VENTUS PHARMACEUTICALS PRIVATE LIMI,IV,0000001101,0090017328,ZDOM,31-05-2023,DI2310200362,31-05-2023,0090001193,RV,"2,31,840.00",31-05-2023,248,0.00,"2,31,840.00",,G03,1000,01,"2,31,840.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001200,AISHWARYA HEALTHCARE,,0000001101,0090017333,ZST2,31-05-2023,DI2310200363,31-05-2023,0090001194,RV,"11,94,732.00",31-05-2023,248,0.00,"11,94,732.00",,,1000,01,"11,94,732.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017360,ZDOM,31-05-2023,DI2310200364,31-05-2023,0090001213,RV,"23,987.00",31-05-2023,248,0.00,"23,987.00",,G04,1000,01,"23,987.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017361,ZDOM,31-05-2023,DI2310200365,31-05-2023,0090001214,RV,"9,901.00",31-05-2023,248,0.00,"9,901.00",,G04,1000,01,"9,901.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017362,ZDOM,31-05-2023,DI2310200366,31-05-2023,0090001215,RV,"6,950.00",31-05-2023,248,0.00,"6,950.00",,G04,1000,01,"6,950.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017363,ZDOM,31-05-2023,DI2310200367,31-05-2023,0090001216,RV,"78,064.00",31-05-2023,248,0.00,"78,064.00",,G04,1000,01,"78,064.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017364,ZDOM,31-05-2023,DI2310200368,31-05-2023,0090001217,RV,"3,808.00",31-05-2023,248,0.00,"3,808.00",,G04,1000,01,"3,808.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017365,ZDOM,31-05-2023,DI2310200369,31-05-2023,0090001218,RV,"46,077.00",31-05-2023,248,0.00,"46,077.00",,G04,1000,01,"46,077.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017366,ZDOM,31-05-2023,DI2310200370,31-05-2023,0090001219,RV,"85,680.00",31-05-2023,248,0.00,"85,680.00",,G04,1000,01,"85,680.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017367,ZDOM,31-05-2023,DI2310200371,31-05-2023,0090001220,RV,"13,328.00",31-05-2023,248,0.00,"13,328.00",,G04,1000,01,"13,328.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017368,ZDOM,31-05-2023,DI2310200372,31-05-2023,0090001221,RV,"19,421.00",31-05-2023,248,0.00,"19,421.00",,G04,1000,01,"19,421.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017369,ZDOM,31-05-2023,DI2310200373,31-05-2023,0090001222,RV,"2,39,904.00",31-05-2023,248,0.00,"2,39,904.00",,G04,1000,01,"2,39,904.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017370,ZDOM,31-05-2023,DI2310200374,31-05-2023,0090001223,RV,"1,904.00",31-05-2023,248,0.00,"1,904.00",,G04,1000,01,"1,904.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017371,ZDOM,31-05-2023,DI2310200375,31-05-2023,0090001224,RV,"38,080.00",31-05-2023,248,0.00,"38,080.00",,G04,1000,01,"38,080.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017373,ZDOM,31-05-2023,DI2310200377,31-05-2023,0090001226,RV,"27,418.00",31-05-2023,248,0.00,"27,418.00",,G04,1000,01,"27,418.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017383,ZDOM,31-05-2023,DI2310200378,31-05-2023,0090001231,RV,"1,03,212.00",31-05-2023,248,0.00,"1,03,212.00",,G04,1000,01,"1,03,212.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017384,ZDOM,31-05-2023,DI2310200379,31-05-2023,0090001232,RV,"83,617.00",31-05-2023,248,0.00,"83,617.00",,G04,1000,01,"83,617.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017385,ZDOM,31-05-2023,DI2310200380,31-05-2023,0090001233,RV,"50,443.00",31-05-2023,248,0.00,"50,443.00",,G04,1000,01,"50,443.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017387,ZDOM,31-05-2023,DI2310200381,31-05-2023,0090001235,RV,"5,453.00",31-05-2023,248,0.00,"5,453.00",,G04,1000,01,"5,453.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017388,ZDOM,31-05-2023,DI2310200382,31-05-2023,0090001236,RV,"1,63,598.00",31-05-2023,248,0.00,"1,63,598.00",,G04,1000,01,"1,63,598.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017390,ZDOM,31-05-2023,DI2310200383,31-05-2023,0090001237,RV,"49,080.00",31-05-2023,248,0.00,"49,080.00",,G04,1000,01,"49,080.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017391,ZDOM,31-05-2023,DI2310200384,31-05-2023,0090001238,RV,"19,995.00",31-05-2023,248,0.00,"19,995.00",,G04,1000,01,"19,995.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000001101,0090017392,ZDOM,31-05-2023,DI2310200385,31-05-2023,0090001239,RV,"43,626.00",31-05-2023,248,0.00,"43,626.00",,G04,1000,01,"43,626.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008802,ELDER PRROJECT LIMITED,IV,0000001101,0090017482,ZRCN,03-06-2023,CN2310200009,03-06-2023,0090001304,RV,"-82,303.00",03-06-2023,245,0.00,"-82,303.00",,G04,1000,01,"-82,303.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001200,AISHWARYA HEALTHCARE,,0000001101,0090017522,ZST2,06-06-2023,DI2310200403,06-06-2023,0090001680,RV,"83,265.00",06-06-2023,242,0.00,"83,265.00",,,1000,01,"83,265.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001101,0090017523,IV,06-06-2023,DI2310200404,06-06-2023,0090001325,RV,"1,11,363.00",06-06-2023,242,0.00,"1,11,363.00",,,1000,01,"1,11,363.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001101,0090017524,IV,06-06-2023,DI2310200405,06-06-2023,0090001326,RV,"15,590.00",06-06-2023,242,0.00,"15,590.00",,,1000,01,"15,590.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010005723,J V PHARMACEUTICALS,IV,0000001101,0090017529,ZDOM,06-06-2023,DI2310200406,06-06-2023,0090001331,RV,"2,13,630.00",06-06-2023,242,0.00,"2,13,630.00",,G04,1000,01,"2,13,630.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004847,LABORATE PHARMACEUTICALS INDIA LTD.,IV,0000001101,0090017565,ZDOM,07-06-2023,DI2310200416,07-06-2023,0090001354,RV,"8,29,192.00",07-06-2023,241,0.00,"8,29,192.00",,G04,1000,01,"8,29,192.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008802,ELDER PRROJECT LIMITED,IV,0000001101,0090017610,ZDOM,09-06-2023,DI2310200428,09-06-2023,0090001381,RV,"1,06,840.00",09-06-2023,239,0.00,"1,06,840.00",,G04,1000,01,"1,06,840.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007245,ARVINCARE,IV,0000001101,0090017729,ZDOM,13-06-2023,DI2310200450,13-06-2023,0090001427,RV,"1,11,551.00",13-06-2023,235,0.00,"1,11,551.00",,G04,1000,01,"1,11,551.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007514,AFRINEXT OVERSEAS PVT LTD,Ex,0000001101,0090017771,ZDOM,14-06-2023,DI2310200456,14-06-2023,0090001444,RV,"1,19,952.00",14-06-2023,234,0.00,"1,19,952.00",,G03,1000,01,"1,19,952.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010002012,SATURN FORMULATIONS PRIVATE LIMITED,IV,0000001101,0090017779,ZDOM,14-06-2023,DI2310200459,14-06-2023,0090001448,RV,"2,98,395.00",14-06-2023,234,0.00,"2,98,395.00",,G04,1000,01,"2,98,395.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008662,PSYCOGEN CAPTAB,IV,0000001101,0090017811,ZDOM,15-06-2023,DI2310200463,15-06-2023,0090001455,RV,"5,59,020.00",15-06-2023,233,0.00,"5,59,020.00",,G04,1000,01,"5,59,020.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007245,ARVINCARE,IV,0000001101,0090017815,ZDOM,15-06-2023,DI2310200465,15-06-2023,0090001457,RV,"5,08,200.00",15-06-2023,233,0.00,"5,08,200.00",,G04,1000,01,"5,08,200.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007245,ARVINCARE,IV,0000001101,0090017816,ZDOM,15-06-2023,DI2310200466,15-06-2023,0090001458,RV,"1,45,080.00",15-06-2023,233,0.00,"1,45,080.00",,G04,1000,01,"1,45,080.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001200,AISHWARYA HEALTHCARE,,0000001101,0090017818,ZST2,15-06-2023,DI2310200467,15-06-2023,0090001460,RV,"13,67,730.00",15-06-2023,233,0.00,"13,67,730.00",,,1000,01,"13,67,730.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001101,0090017819,IV,15-06-2023,DI2310200468,15-06-2023,0090001461,RV,"10,25,640.00",15-06-2023,233,0.00,"10,25,640.00",,,1000,01,"10,25,640.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010005903,GALPHA LABORATORIES LTD,IV,0000001101,0090017822,ZDOM,15-06-2023,DI2310200469,15-06-2023,0090001462,RV,"40,023.00",15-06-2023,233,0.00,"40,023.00",,G04,1000,01,"40,023.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007531,AHS LIFE LLP,IV,0000001101,0090017830,ZDOM,15-06-2023,DI2310200470,15-06-2023,0090001464,RV,"3,39,341.00",15-06-2023,233,0.00,"3,39,341.00",,G04,1000,01,"3,39,341.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008293,MCBREX LIFESCIENCES,IV,0000001101,0090017836,ZDOM,15-06-2023,DI2310200471,15-06-2023,0090001465,RV,"1,66,943.00",15-06-2023,233,0.00,"1,66,943.00",,G04,1000,01,"1,66,943.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007531,AHS LIFE LLP,IV,0000001101,0090017844,ZDOM,16-06-2023,DI2310200472,16-06-2023,0090001466,RV,"3,20,045.00",16-06-2023,232,0.00,"3,20,045.00",,G04,1000,01,"3,20,045.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004707,KHUBCHANDANI BUSINESS MACHINE,IV,0000001101,0090017846,ZDOM,16-06-2023,DI2310200473,16-06-2023,0090001467,RV,"2,61,309.00",16-06-2023,232,0.00,"2,61,309.00",,G04,1000,01,"2,61,309.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004707,KHUBCHANDANI BUSINESS MACHINE,IV,0000001101,0090017850,ZDOM,16-06-2023,DI2310200474,16-06-2023,0090001469,RV,"3,09,068.00",16-06-2023,232,0.00,"3,09,068.00",,G04,1000,01,"3,09,068.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007245,ARVINCARE,IV,0000001101,0090017862,ZDOM,16-06-2023,DI2310200475,16-06-2023,0090001473,RV,"1,92,192.00",16-06-2023,232,0.00,"1,92,192.00",,G04,1000,01,"1,92,192.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008684,TESLA LABS PRIVATE LIMITED,IV,0000001101,0090017914,ZDOM,17-06-2023,DI2310200477,17-06-2023,0090001498,RV,"2,26,632.00",17-06-2023,231,0.00,"2,26,632.00",,G04,1000,01,"2,26,632.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004707,KHUBCHANDANI BUSINESS MACHINE,IV,0000001101,0090017917,ZDOM,17-06-2023,DI2310200478,17-06-2023,0090001500,RV,"1,81,178.00",17-06-2023,231,0.00,"1,81,178.00",,G04,1000,01,"1,81,178.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001200,AISHWARYA HEALTHCARE,,0000001101,0090017919,ZST2,19-06-2023,DI2310200479,19-06-2023,0090001501,RV,"1,95,510.00",19-06-2023,229,0.00,"1,95,510.00",,,1000,01,"1,95,510.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000002100,AISHWARYA LIFESCIENCES,,0000001101,0090017928,IV,19-06-2023,DI2310200480,19-06-2023,0090001502,RV,"7,52,220.00",19-06-2023,229,0.00,"7,52,220.00",,,1000,01,"7,52,220.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007531,AHS LIFE LLP,IV,0000001101,0090017935,ZDOM,19-06-2023,DI2310200481,19-06-2023,0090001505,RV,"4,28,268.00",19-06-2023,229,0.00,"4,28,268.00",,G04,1000,01,"4,28,268.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008418,GLAND PHARMA LIMITED,IV,0000001101,0090017945,ZDOM,19-06-2023,DI2310200482,19-06-2023,0090001507,RV,"2,21,715.00",19-06-2023,229,0.00,"2,21,715.00",,G04,1000,01,"2,21,715.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004707,KHUBCHANDANI BUSINESS MACHINE,IV,0000001101,0090017948,ZDOM,19-06-2023,DI2310200483,19-06-2023,0090001508,RV,"3,26,120.00",19-06-2023,229,0.00,"3,26,120.00",,G04,1000,01,"3,26,120.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007531,AHS LIFE LLP,IV,0000001101,0090017952,ZDOM,19-06-2023,DI2310200485,19-06-2023,0090001511,RV,"2,16,528.00",19-06-2023,229,0.00,"2,16,528.00",,G04,1000,01,"2,16,528.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007823,M.H MEDICUS PRIVATE LIMITED,IN,0000001101,0090017983,ZDOM,20-06-2023,DI2310200488,20-06-2023,0090001528,RV,"1,76,400.00",20-06-2023,228,0.00,"1,76,400.00",,G04,1000,01,"1,76,400.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007531,AHS LIFE LLP,IV,0000001101,0090017997,ZDOM,20-06-2023,DI2310200490,20-06-2023,0090001533,RV,"2,15,675.00",20-06-2023,228,0.00,"2,15,675.00",,G04,1000,01,"2,15,675.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007531,AHS LIFE LLP,IV,0000001101,0090017998,ZDOM,20-06-2023,DI2310200491,20-06-2023,0090001534,RV,"1,41,261.00",20-06-2023,228,0.00,"1,41,261.00",,G04,1000,01,"1,41,261.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004707,KHUBCHANDANI BUSINESS MACHINE,IV,0000001101,0090018007,ZDOM,21-06-2023,DI2310200492,21-06-2023,0090001538,RV,"81,536.00",21-06-2023,227,0.00,"81,536.00",,G04,1000,01,"81,536.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007531,AHS LIFE LLP,IV,0000001101,0090018009,ZDOM,21-06-2023,DI2310200493,21-06-2023,0090001540,RV,"39,043.00",21-06-2023,227,0.00,"39,043.00",,G04,1000,01,"39,043.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000002100,AISHWARYA LIFESCIENCES,,0000001101,0090018014,IV,21-06-2023,DI2310200494,21-06-2023,0090001544,RV,"5,28,640.00",21-06-2023,227,0.00,"5,28,640.00",,,1000,01,"5,28,640.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010005874,FDC LIMITED,Ge,0000001101,0090018018,ZDOM,21-06-2023,DI2310200495,21-06-2023,0090001547,RV,"2,59,392.00",21-06-2023,227,0.00,"2,59,392.00",,G06,1000,01,"2,59,392.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008144,PLENUM BIOTECH PVT LTD,Ex,0000001101,0090018031,ZDOM,21-06-2023,DI2310200496,21-06-2023,0090001554,RV,"1,60,160.00",21-06-2023,227,0.00,"1,60,160.00",,G03,1000,01,"1,60,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007531,AHS LIFE LLP,IV,0000001101,0090018038,ZDOM,21-06-2023,DI2310200498,21-06-2023,0090001557,RV,"2,60,436.00",21-06-2023,227,0.00,"2,60,436.00",,G04,1000,01,"2,60,436.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004707,KHUBCHANDANI BUSINESS MACHINE,IV,0000001101,0090018074,ZDOM,22-06-2023,DI2310200503,22-06-2023,0090001575,RV,"1,24,373.00",22-06-2023,226,0.00,"1,24,373.00",,G04,1000,01,"1,24,373.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008556,AUROBINDO PHARMA LTD,IV,0000001101,0090018077,ZDOM,22-06-2023,DI2310200504,22-06-2023,0090001577,RV,"3,02,624.00",22-06-2023,226,0.00,"3,02,624.00",,G04,1000,01,"3,02,624.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008556,AUROBINDO PHARMA LTD,IV,0000001101,0090018078,ZDOM,22-06-2023,DI2310200505,22-06-2023,0090001578,RV,"3,02,624.00",22-06-2023,226,0.00,"3,02,624.00",,G04,1000,01,"3,02,624.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010000772,VARIANT ORGANICS,IV,0000001101,0090018087,ZDOM,22-06-2023,DI2310200507,22-06-2023,0090001581,RV,"3,58,400.00",22-06-2023,226,0.00,"3,58,400.00",,G04,1000,01,"3,58,400.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010000772,VARIANT ORGANICS,IV,0000001101,0090018088,ZDOM,22-06-2023,DI2310200508,22-06-2023,0090001582,RV,"3,65,568.00",22-06-2023,226,0.00,"3,65,568.00",,G04,1000,01,"3,65,568.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007531,AHS LIFE LLP,IV,0000001101,0090018092,ZDOM,22-06-2023,DI2310200509,22-06-2023,0090001583,RV,"2,95,892.00",22-06-2023,226,0.00,"2,95,892.00",,G04,1000,01,"2,95,892.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004707,KHUBCHANDANI BUSINESS MACHINE,IV,0000001101,0090018095,ZDOM,22-06-2023,DI2310200510,22-06-2023,0090001584,RV,"81,536.00",22-06-2023,226,0.00,"81,536.00",,G04,1000,01,"81,536.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007531,AHS LIFE LLP,IV,0000001101,0090018115,ZDOM,23-06-2023,DI2310200511,23-06-2023,0090001593,RV,"2,09,096.00",23-06-2023,225,0.00,"2,09,096.00",,G04,1000,01,"2,09,096.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
