Customer Code,Customer Name,Customer Group,Profit Center,Document No.,Document Type,Invoice Date,Due Date,Reference No.,Reference Date,Balanace Due,Due Days,Doubtful Debt,Not Due,Billing Type,Sales Group,Sales Organization,Division,Billing Document,000to30Days,31to60Days,61to90Days,91to120Days,121to150Days,151to180Days,Above 180 Days,Legal,Written Off
0010008451,SHRI KANDAN PHARMACEUTICALS,CC,0000001200,0090000348,RV,26-04-2022,26-04-2022,DI2210300072,26-04-2022,0.00,693,"30,426.00",0.00,ZDOM,G08,1000,01,0090002529,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"30,426.00"
0010002206,SHEOSONS INDIA,CC,0000001200,0090000358,RV,26-04-2022,26-04-2022,DI2210300073,26-04-2022,"1,78,080.00",693,"1,78,080.00",0.00,ZDOM,G08,1000,01,0090002545,0.00,0.00,0.00,0.00,0.00,0.00,"1,78,080.00",,"1,78,080.00"
0010005907,GANDHI BROTHERS,CC,0000001200,0090000359,RV,26-04-2022,26-04-2022,DI2210300074,26-04-2022,"2,35,750.00",693,"2,35,750.00",0.00,ZDOM,G08,1000,01,0090002547,0.00,0.00,0.00,0.00,0.00,0.00,"2,35,750.00",,"2,35,750.00"
0010004142,MUDRA INCORPORATION,CC,0000001200,0090000373,RV,27-04-2022,27-04-2022,DI2210300078,27-04-2022,"2,30,024.00",692,"2,30,024.00",0.00,ZDOM,G08,1000,01,0090002594,0.00,0.00,0.00,0.00,0.00,0.00,"2,30,024.00",,"2,30,024.00"
0010001068,SSC PHARMA INC,CC,0000001200,0090000374,RV,27-04-2022,27-04-2022,DI2210300079,27-04-2022,"2,21,984.00",692,"2,21,984.00",0.00,ZDOM,G08,1000,01,0090002595,0.00,0.00,0.00,0.00,0.00,0.00,"2,21,984.00",,"2,21,984.00"
0010006644,B M PHARMA & HEALTHCARE PVT. LTD.,CC,0000001200,0090000378,RV,27-04-2022,27-04-2022,DI2210300080,27-04-2022,"1,12,000.00",692,"1,12,000.00",0.00,ZDOM,G08,1000,01,0090002610,0.00,0.00,0.00,0.00,0.00,0.00,"1,12,000.00",,"1,12,000.00"
0010004142,MUDRA INCORPORATION,CC,0000001200,0090000386,RV,28-04-2022,28-04-2022,DI2210300081,28-04-2022,"2,28,838.00",691,"2,28,838.00",0.00,ZDOM,G08,1000,01,0090002626,0.00,0.00,0.00,0.00,0.00,0.00,"2,28,838.00",,"2,28,838.00"
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090000530,RV,29-04-2022,29-04-2022,DI2211100017,29-04-2022,"9,50,477.00",690,"9,50,477.00",0.00,IV,,1000,01,0090002669,0.00,0.00,0.00,0.00,0.00,0.00,"9,50,477.00",,"9,50,477.00"
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090000531,RV,29-04-2022,29-04-2022,DI2211100018,29-04-2022,"96,426.00",690,"96,426.00",0.00,IV,,1000,01,0090002670,0.00,0.00,0.00,0.00,0.00,0.00,"96,426.00",,"96,426.00"
0010004142,MUDRA INCORPORATION,CC,0000001200,0090000427,RV,29-04-2022,29-04-2022,DI2210300089,29-04-2022,"4,10,511.00",690,"4,10,511.00",0.00,ZDOM,G08,1000,01,0090002706,0.00,0.00,0.00,0.00,0.00,0.00,"4,10,511.00",,"4,10,511.00"
0010002206,SHEOSONS INDIA,CC,0000001200,0090000449,RV,30-04-2022,30-04-2022,DI2210300090,30-04-2022,"1,89,146.00",689,"1,89,146.00",0.00,ZDOM,G08,1000,01,0090002752,0.00,0.00,0.00,0.00,0.00,0.00,"1,89,146.00",,"1,89,146.00"
0010005122,JAY GOPAL PHARMA,Et,0000001301,0090000451,RV,30-04-2022,30-04-2022,DI2211000171,30-04-2022,"22,511.00",689,"22,511.00",0.00,ZDOM,G09,1000,01,0090002755,0.00,0.00,0.00,0.00,0.00,0.00,"22,511.00",,"22,511.00"
0010004142,MUDRA INCORPORATION,CC,0000001200,0090000472,RV,30-04-2022,30-04-2022,DI2210300092,30-04-2022,"1,99,500.00",689,"1,99,500.00",0.00,ZDOM,G08,1000,01,0090002791,0.00,0.00,0.00,0.00,0.00,0.00,"1,99,500.00",,"1,99,500.00"
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090000480,RV,30-04-2022,30-04-2022,DI2211100022,30-04-2022,"8,98,007.00",689,"8,98,007.00",0.00,IV,,1000,01,0090002800,0.00,0.00,0.00,0.00,0.00,0.00,"8,98,007.00",,"8,98,007.00"
0010008030,SUMEET MEDICAL & WHOLESALE AGENCY,CC,0000001200,0090000497,RV,30-04-2022,30-04-2022,DI2210300094,30-04-2022,"97,093.00",689,"97,093.00",0.00,ZDOM,G08,1000,01,0090002819,0.00,0.00,0.00,0.00,0.00,0.00,"97,093.00",,"97,093.00"
0010008412,UJWAL MEDICAL AND SURGICAL,Et,0000001302,0090000524,RV,30-04-2022,30-04-2022,DI2210900052,30-04-2022,"21,600.00",689,"21,600.00",0.00,ZDOM,G09,1000,01,0090002846,0.00,0.00,0.00,0.00,0.00,0.00,"21,600.00",,"21,600.00"
0010008425,RUDRA PHARMA,Et,0000001301,0090000537,RV,02-05-2022,02-05-2022,DI2211000199,02-05-2022,"6,300.00",687,"6,300.00",0.00,ZDOM,G09,1000,01,0090002873,0.00,0.00,0.00,0.00,0.00,0.00,"6,300.00",,"6,300.00"
0010008490,JAYA PHARMA,Et,0000001301,0090000538,RV,02-05-2022,02-05-2022,DI2211000200,02-05-2022,"25,049.00",687,"25,049.00",0.00,ZDOM,G09,1000,01,0090002877,0.00,0.00,0.00,0.00,0.00,0.00,"25,049.00",,"25,049.00"
0010008390,MALTI DISTRIBUTORS,Et,0000001301,0090000542,RV,03-05-2022,03-05-2022,CN2212000003,03-05-2022,"-32,125.00",686,"-32,125.00",0.00,ZRCN,G09,1000,01,0090002896,0.00,0.00,0.00,0.00,0.00,0.00,"-32,125.00",,"-32,125.00"
0010008390,MALTI DISTRIBUTORS,Et,0000001301,0090000543,RV,03-05-2022,03-05-2022,CN2212000004,03-05-2022,"-5,443.00",686,"-5,443.00",0.00,ZRCN,G09,1000,01,0090002897,0.00,0.00,0.00,0.00,0.00,0.00,"-5,443.00",,"-5,443.00"
0010008390,MALTI DISTRIBUTORS,Et,0000001301,0090000544,RV,03-05-2022,03-05-2022,CN2212000005,03-05-2022,"-7,560.00",686,"-7,560.00",0.00,ZRCN,G09,1000,01,0090002898,0.00,0.00,0.00,0.00,0.00,0.00,"-7,560.00",,"-7,560.00"
0010003374,PRADEEP AGENCY,Et,0000001301,0090000550,RV,04-05-2022,04-05-2022,CN2212000006,04-05-2022,"-12,489.00",685,"-12,489.00",0.00,ZRCN,G09,1000,01,0090002924,0.00,0.00,0.00,0.00,0.00,0.00,"-12,489.00",,"-12,489.00"
0010006360,D K DRUGS,Et,0000001301,0090000553,RV,04-05-2022,04-05-2022,CN2212000009,04-05-2022,-922.00,685,-922.00,0.00,ZRCN,G09,1000,01,0090002928,0.00,0.00,0.00,0.00,0.00,0.00,-922.00,,-922.00
0010004142,MUDRA INCORPORATION,CC,0000001200,0090000565,RV,05-05-2022,05-05-2022,DI2210300101,05-05-2022,"4,45,021.00",684,"4,45,021.00",0.00,ZDOM,G08,1000,01,0090002973,0.00,0.00,0.00,0.00,0.00,0.00,"4,45,021.00",,"4,45,021.00"
0010007616,ALACTIS PHARMACEUTICALS PRIVATE LIM,CC,0000001200,0090000569,RV,06-05-2022,06-05-2022,DI2210300102,06-05-2022,"3,63,953.00",683,"3,63,953.00",0.00,ZDOM,G08,1000,01,0090002991,0.00,0.00,0.00,0.00,0.00,0.00,"3,63,953.00",,"3,63,953.00"
0010002916,RAM MEDICAL AGENCY,CC,0000001200,0090000600,RV,09-05-2022,09-05-2022,DI2210300104,09-05-2022,"57,120.00",680,"57,120.00",0.00,ZDOM,G08,1000,01,0090003051,0.00,0.00,0.00,0.00,0.00,0.00,"57,120.00",,"57,120.00"
0010006747,BEENA MEDICAL AGENCIES,Et,0000001302,0090000615,RV,10-05-2022,10-05-2022,CN2210900003,10-05-2022,"-97,710.00",679,"-97,710.00",0.00,ZRCN,G09,1000,01,0090003083,0.00,0.00,0.00,0.00,0.00,0.00,"-97,710.00",,"-97,710.00"
0010008385,TRIVEDI MEDICAL AGENVY,01,0000001302,0090000632,RV,11-05-2022,11-05-2022,CN2210900004,11-05-2022,"-19,064.00",678,"-19,064.00",0.00,ZRCN,G09,1000,01,0090003114,0.00,0.00,0.00,0.00,0.00,0.00,"-19,064.00",,"-19,064.00"
0010008362,KOHLI MEDICAL AGENCY,,0000001302,0090000633,RV,07-05-2022,07-05-2022,CN2210900005,07-05-2022,"-15,616.00",682,"-15,616.00",0.00,ZRCN,G09,1000,01,0090003115,0.00,0.00,0.00,0.00,0.00,0.00,"-15,616.00",,"-15,616.00"
0010008362,KOHLI MEDICAL AGENCY,,0000001302,0090000634,RV,11-05-2022,11-05-2022,CN2210900006,11-05-2022,"-6,696.00",678,"-6,696.00",0.00,ZRCN,G09,1000,01,0090003116,0.00,0.00,0.00,0.00,0.00,0.00,"-6,696.00",,"-6,696.00"
0010006177,GUNNIA PHARMACEUTICALS,Et,0000001302,0090000639,RV,07-05-2022,07-05-2022,CN2210900010,07-05-2022,"-31,444.00",682,"-31,444.00",0.00,ZRCN,G09,1000,01,0090003124,0.00,0.00,0.00,0.00,0.00,0.00,"-31,444.00",,"-31,444.00"
0010002206,SHEOSONS INDIA,CC,0000001200,0090000658,RV,13-05-2022,13-05-2022,DI2210300111,13-05-2022,"45,360.00",676,"45,360.00",0.00,ZDOM,G08,1000,01,0090003159,0.00,0.00,0.00,0.00,0.00,0.00,"45,360.00",,"45,360.00"
0010005423,KHANDELWAL ENTERPRISES,Ge,0000001200,0090000659,RV,13-05-2022,13-05-2022,DI2210300112,13-05-2022,"15,120.00",676,"15,120.00",0.00,ZDOM,G08,1000,01,0090003160,0.00,0.00,0.00,0.00,0.00,0.00,"15,120.00",,"15,120.00"
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0090000660,RV,13-05-2022,13-05-2022,DI2210300113,13-05-2022,"5,67,818.00",676,"5,67,818.00",0.00,ZDOM,G08,1000,01,0090003161,0.00,0.00,0.00,0.00,0.00,0.00,"5,67,818.00",,"5,67,818.00"
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0090000661,RV,13-05-2022,13-05-2022,DI2210300114,13-05-2022,"90,720.00",676,"90,720.00",0.00,ZDOM,G08,1000,01,0090003162,0.00,0.00,0.00,0.00,0.00,0.00,"90,720.00",,"90,720.00"
0010008477,MEDPRO AGENCIES,CC,0000001200,0090000679,RV,16-05-2022,16-05-2022,CN2210300002,16-05-2022,"-1,95,311.00",673,"-1,95,311.00",0.00,ZRCN,G08,1000,01,0090003203,0.00,0.00,0.00,0.00,0.00,0.00,"-1,95,311.00",,"-1,95,311.00"
0010001068,SSC PHARMA INC,CC,0000001200,0090000692,RV,16-05-2022,16-05-2022,DI2210300119,16-05-2022,"3,02,400.00",673,"3,02,400.00",0.00,ZDOM,G08,1000,01,0090003224,0.00,0.00,0.00,0.00,0.00,0.00,"3,02,400.00",,"3,02,400.00"
0010000460,SVASTHYA PHARMA ENTERPRISE,CC,0000001200,0090000705,RV,17-05-2022,17-05-2022,DI2210300122,17-05-2022,"29,568.00",672,"29,568.00",0.00,ZDOM,G08,1000,01,0090003250,0.00,0.00,0.00,0.00,0.00,0.00,"29,568.00",,"29,568.00"
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090000717,RV,18-05-2022,18-05-2022,DI2211100031,18-05-2022,"11,24,982.00",671,"11,24,982.00",0.00,IV,,1000,01,0090003271,0.00,0.00,0.00,0.00,0.00,0.00,"11,24,982.00",,"11,24,982.00"
0010001068,SSC PHARMA INC,CC,0000001200,0090000728,RV,19-05-2022,19-05-2022,DI2210300124,19-05-2022,"9,62,615.00",670,"9,62,615.00",0.00,ZDOM,G08,1000,01,0090003305,0.00,0.00,0.00,0.00,0.00,0.00,"9,62,615.00",,"9,62,615.00"
0010006252,CHANDRA PHARMA,Et,0000001301,0090000740,RV,19-05-2022,19-05-2022,DI2211000236,19-05-2022,"35,352.00",670,"35,352.00",0.00,ZDOM,G09,1000,01,0090003328,0.00,0.00,0.00,0.00,0.00,0.00,"35,352.00",,"35,352.00"
0010001068,SSC PHARMA INC,CC,0000001200,0090000750,RV,20-05-2022,20-05-2022,DI2210300127,20-05-2022,"2,25,120.00",669,"2,25,120.00",0.00,ZDOM,G08,1000,01,0090003347,0.00,0.00,0.00,0.00,0.00,0.00,"2,25,120.00",,"2,25,120.00"
0010008478,KAILASH ENTERPRISES,CC,0000001200,0090000756,RV,20-05-2022,20-05-2022,DI2210300129,20-05-2022,"11,200.00",669,"11,200.00",0.00,ZDOM,G08,1000,01,0090003359,0.00,0.00,0.00,0.00,0.00,0.00,"11,200.00",,"11,200.00"
0010008472,MAHALAXMI MEDICAL AGENCY,Et,0000001301,0090000782,RV,20-05-2022,20-05-2022,DI2211000250,20-05-2022,"3,780.00",669,"3,780.00",0.00,ZDOM,G09,1000,01,0090003399,0.00,0.00,0.00,0.00,0.00,0.00,"3,780.00",,"3,780.00"
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090000796,RV,21-05-2022,21-05-2022,DI2211100034,21-05-2022,"64,232.00",668,"64,232.00",0.00,IV,,1000,01,0090003427,0.00,0.00,0.00,0.00,0.00,0.00,"64,232.00",,"64,232.00"
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090000797,RV,21-05-2022,21-05-2022,DI2211100035,21-05-2022,"1,07,045.00",668,"1,07,045.00",0.00,IV,,1000,01,0090003428,0.00,0.00,0.00,0.00,0.00,0.00,"1,07,045.00",,"1,07,045.00"
0010008399,PUSHPAM TRADERS,CC,0000001200,0090000837,RV,25-05-2022,25-05-2022,DI2210300139,25-05-2022,"69,345.00",664,"69,345.00",0.00,ZDOM,G08,1000,01,0090003519,0.00,0.00,0.00,0.00,0.00,0.00,"69,345.00",,"69,345.00"
0010008450,SATHIYA PHARMA DISTRIBUTORS,CC,0000001200,0090000838,RV,25-05-2022,25-05-2022,DI2210300140,25-05-2022,"31,360.00",664,"31,360.00",0.00,ZDOM,G08,1000,01,0090003520,0.00,0.00,0.00,0.00,0.00,0.00,"31,360.00",,"31,360.00"
0010004142,MUDRA INCORPORATION,CC,0000001200,0090000847,RV,25-05-2022,25-05-2022,DI2210300143,25-05-2022,"1,53,216.00",664,"1,53,216.00",0.00,ZDOM,G08,1000,01,0090003529,0.00,0.00,0.00,0.00,0.00,0.00,"1,53,216.00",,"1,53,216.00"
0010006362,D P PHARMA,Et,0000001301,0090000860,RV,26-05-2022,26-05-2022,CN2212000015,26-05-2022,"-30,159.00",663,"-30,159.00",0.00,ZRCN,G09,1000,01,0090003556,0.00,0.00,0.00,0.00,0.00,0.00,"-30,159.00",,"-30,159.00"
0010000460,SVASTHYA PHARMA ENTERPRISE,CC,0000001200,0090000867,RV,26-05-2022,26-05-2022,DI2210300147,26-05-2022,"6,492.00",663,"6,492.00",0.00,ZDOM,G08,1000,01,0090003567,0.00,0.00,0.00,0.00,0.00,0.00,"6,492.00",,"6,492.00"
0010008392,KPM SURGICARE,CC,0000001200,0090000877,RV,27-05-2022,27-05-2022,DI2210300148,27-05-2022,"35,867.00",662,"35,867.00",0.00,ZDOM,G08,1000,01,0090003587,0.00,0.00,0.00,0.00,0.00,0.00,"35,867.00",,"35,867.00"
0010005907,GANDHI BROTHERS,CC,0000001200,0090000878,RV,27-05-2022,27-05-2022,DI2210300149,27-05-2022,"85,120.00",662,"85,120.00",0.00,ZDOM,G08,1000,01,0090003588,0.00,0.00,0.00,0.00,0.00,0.00,"85,120.00",,"85,120.00"
0010006851,BIHAR DRUG,CC,0000001301,0090000916,RV,30-05-2022,30-05-2022,DI2211000284,30-05-2022,"7,741.00",659,"7,741.00",0.00,ZDOM,G08,1000,01,0090003671,0.00,0.00,0.00,0.00,0.00,0.00,"7,741.00",,"7,741.00"
0010008363,KSHAMA ENTERPRISES,01,0000001302,0090000921,RV,30-05-2022,30-05-2022,DI2210900098,30-05-2022,"14,947.00",659,"14,947.00",0.00,ZDOM,G09,1000,01,0090003679,0.00,0.00,0.00,0.00,0.00,0.00,"14,947.00",,"14,947.00"
0010008363,KSHAMA ENTERPRISES,01,0000001200,0090000927,RV,30-05-2022,30-05-2022,DI2210900099,30-05-2022,"15,120.00",659,"15,120.00",0.00,ZDOM,G09,1000,01,0090003691,0.00,0.00,0.00,0.00,0.00,0.00,"15,120.00",,"15,120.00"
0010005423,KHANDELWAL ENTERPRISES,Ge,0000001200,0090000929,RV,30-05-2022,30-05-2022,DI2210300158,30-05-2022,"45,696.00",659,"45,696.00",0.00,ZDOM,G08,1000,01,0090003694,0.00,0.00,0.00,0.00,0.00,0.00,"45,696.00",,"45,696.00"
0010000067,VCARE PHARMA,CC,0000001200,0090000931,RV,30-05-2022,30-05-2022,DI2210300159,30-05-2022,"1,10,236.00",659,"1,10,236.00",0.00,ZDOM,G08,1000,01,0090003696,0.00,0.00,0.00,0.00,0.00,0.00,"1,10,236.00",,"1,10,236.00"
0010002605,SAIILEM HUMAN CARE,CC,0000001200,0090000932,RV,30-05-2022,30-05-2022,DI2210300160,30-05-2022,"76,384.00",659,"76,384.00",0.00,ZDOM,G08,1000,01,0090003697,0.00,0.00,0.00,0.00,0.00,0.00,"76,384.00",,"76,384.00"
0010004319,MAA GAURI ENTERPRISES,CC,0000001301,0090000936,RV,30-05-2022,30-05-2022,DI2211000295,30-05-2022,"54,151.00",659,"54,151.00",0.00,ZDOM,G08,1000,01,0090003704,0.00,0.00,0.00,0.00,0.00,0.00,"54,151.00",,"54,151.00"
0000003200,CELEBRITY BIOPHARMA LIMITED,,0000001102,0090000937,RV,30-05-2022,30-05-2022,DI2211100041,30-05-2022,"1,65,760.00",659,"1,65,760.00",0.00,IV,,1000,01,0090003705,0.00,0.00,0.00,0.00,0.00,0.00,"1,65,760.00",,"1,65,760.00"
0010004142,MUDRA INCORPORATION,CC,0000001200,0090000949,RV,31-05-2022,31-05-2022,DI2210300162,31-05-2022,"11,75,978.00",658,"11,75,978.00",0.00,ZDOM,G08,1000,01,0090003726,0.00,0.00,0.00,0.00,0.00,0.00,"11,75,978.00",,"11,75,978.00"
0010005423,KHANDELWAL ENTERPRISES,Ge,0000001200,0090000950,RV,31-05-2022,31-05-2022,DI2210300163,31-05-2022,"2,24,000.00",658,"2,24,000.00",0.00,ZDOM,G08,1000,01,0090003727,0.00,0.00,0.00,0.00,0.00,0.00,"2,24,000.00",,"2,24,000.00"
0010005907,GANDHI BROTHERS,CC,0000001200,0090000953,RV,31-05-2022,31-05-2022,DI2210300165,31-05-2022,"44,800.00",658,"44,800.00",0.00,ZDOM,G08,1000,01,0090003735,0.00,0.00,0.00,0.00,0.00,0.00,"44,800.00",,"44,800.00"
0010002206,SHEOSONS INDIA,CC,0000001200,0090000956,RV,31-05-2022,31-05-2022,DI2210300168,31-05-2022,"22,400.00",658,"22,400.00",0.00,ZDOM,G08,1000,01,0090003738,0.00,0.00,0.00,0.00,0.00,0.00,"22,400.00",,"22,400.00"
0010001068,SSC PHARMA INC,CC,0000001200,0090000957,RV,31-05-2022,31-05-2022,DI2210300169,31-05-2022,"42,560.00",658,"42,560.00",0.00,ZDOM,G08,1000,01,0090003739,0.00,0.00,0.00,0.00,0.00,0.00,"42,560.00",,"42,560.00"
0010008392,KPM SURGICARE,CC,0000001200,0090000963,RV,31-05-2022,31-05-2022,DI2210300172,31-05-2022,"1,34,400.00",658,"1,34,400.00",0.00,ZDOM,G08,1000,01,0090003745,0.00,0.00,0.00,0.00,0.00,0.00,"1,34,400.00",,"1,34,400.00"
0010008472,MAHALAXMI MEDICAL AGENCY,Et,0000001301,0090000975,RV,31-05-2022,31-05-2022,DI2211000305,31-05-2022,"47,221.00",658,"47,221.00",0.00,ZDOM,G09,1000,01,0090003765,0.00,0.00,0.00,0.00,0.00,0.00,"47,221.00",,"47,221.00"
0010000067,VCARE PHARMA,CC,0000001200,0090000981,RV,31-05-2022,31-05-2022,DI2210300179,31-05-2022,"30,240.00",658,"30,240.00",0.00,ZDOM,G08,1000,01,0090003776,0.00,0.00,0.00,0.00,0.00,0.00,"30,240.00",,"30,240.00"
0010003939,MEDICINE ZONE,CC,0000001200,0090000991,RV,31-05-2022,31-05-2022,CN2210300003,31-05-2022,"-2,55,360.00",658,"-2,55,360.00",0.00,ZRCN,G08,1000,01,0090003789,0.00,0.00,0.00,0.00,0.00,0.00,"-2,55,360.00",,"-2,55,360.00"
0010004142,MUDRA INCORPORATION,CC,0000001200,0090000996,RV,31-05-2022,31-05-2022,DI2210300181,31-05-2022,"6,00,768.00",658,"6,00,768.00",0.00,ZDOM,G08,1000,01,0090003795,0.00,0.00,0.00,0.00,0.00,0.00,"6,00,768.00",,"6,00,768.00"
0010005907,GANDHI BROTHERS,CC,0000001200,0090000997,RV,31-05-2022,31-05-2022,DI2210300182,31-05-2022,"44,800.00",658,"44,800.00",0.00,ZDOM,G08,1000,01,0090003797,0.00,0.00,0.00,0.00,0.00,0.00,"44,800.00",,"44,800.00"
0010002206,SHEOSONS INDIA,CC,0000001200,0090000998,RV,31-05-2022,31-05-2022,DI2210300183,31-05-2022,"3,34,880.00",658,"3,34,880.00",0.00,ZDOM,G08,1000,01,0090003799,0.00,0.00,0.00,0.00,0.00,0.00,"3,34,880.00",,"3,34,880.00"
0010008469,VIVEK PHARMA,Et,0000001301,0090001003,RV,31-05-2022,31-05-2022,DI2211000315,31-05-2022,"36,475.00",658,"36,475.00",0.00,ZDOM,G09,1000,01,0090003805,0.00,0.00,0.00,0.00,0.00,0.00,"36,475.00",,"36,475.00"
0010008470,J S DISTRIBUTORS,Et,0000001302,0090001041,RV,31-05-2022,31-05-2022,DI2210900118,31-05-2022,"6,408.00",658,"6,408.00",0.00,ZDOM,G09,1000,01,0090003855,0.00,0.00,0.00,0.00,0.00,0.00,"6,408.00",,"6,408.00"
0010007512,ADRIYA MEDI HOUSE,CC,0000001200,0090001049,RV,31-05-2022,31-05-2022,DI2210300194,31-05-2022,"2,51,220.00",658,"2,51,220.00",0.00,ZDOM,G08,1000,01,0090003864,0.00,0.00,0.00,0.00,0.00,0.00,"2,51,220.00",,"2,51,220.00"
0010008469,VIVEK PHARMA,Et,0000001301,0090001050,RV,31-05-2022,31-05-2022,DI2211000331,31-05-2022,"4,928.00",658,"4,928.00",0.00,ZDOM,G09,1000,01,0090003865,0.00,0.00,0.00,0.00,0.00,0.00,"4,928.00",,"4,928.00"
0010008469,VIVEK PHARMA,Et,0000001301,0090001055,RV,31-05-2022,31-05-2022,DI2211000335,31-05-2022,"6,408.00",658,"6,408.00",0.00,ZDOM,G09,1000,01,0090003871,0.00,0.00,0.00,0.00,0.00,0.00,"6,408.00",,"6,408.00"
0010005122,JAY GOPAL PHARMA,Et,0000001301,0090001061,RV,31-05-2022,31-05-2022,DI2211000338,31-05-2022,"21,607.00",658,"21,607.00",0.00,ZDOM,G09,1000,01,0090003878,0.00,0.00,0.00,0.00,0.00,0.00,"21,607.00",,"21,607.00"
0010008469,VIVEK PHARMA,Et,0000001301,0090001071,RV,31-05-2022,31-05-2022,DI2211000348,31-05-2022,"2,520.00",658,"2,520.00",0.00,ZDOM,G09,1000,01,0090003888,0.00,0.00,0.00,0.00,0.00,0.00,"2,520.00",,"2,520.00"
0010008472,MAHALAXMI MEDICAL AGENCY,Et,0000001301,0090001079,RV,31-05-2022,31-05-2022,DI2211000356,31-05-2022,"6,408.00",658,"6,408.00",0.00,ZDOM,G09,1000,01,0090003896,0.00,0.00,0.00,0.00,0.00,0.00,"6,408.00",,"6,408.00"
0010002581,SAI MEDICO AGENCY,Et,0000001301,0090001083,RV,31-05-2022,31-05-2022,DI2211000360,31-05-2022,"3,204.00",658,"3,204.00",0.00,ZDOM,G09,1000,01,0090003900,0.00,0.00,0.00,0.00,0.00,0.00,"3,204.00",,"3,204.00"
0010008425,RUDRA PHARMA,Et,0000001301,0090001084,RV,31-05-2022,31-05-2022,DI2211000361,31-05-2022,"8,741.00",658,"8,741.00",0.00,ZDOM,G09,1000,01,0090003901,0.00,0.00,0.00,0.00,0.00,0.00,"8,741.00",,"8,741.00"
0010008425,RUDRA PHARMA,Et,0000001301,0090001085,RV,31-05-2022,31-05-2022,DI2211000362,31-05-2022,"6,300.00",658,"6,300.00",0.00,ZDOM,G09,1000,01,0090003902,0.00,0.00,0.00,0.00,0.00,0.00,"6,300.00",,"6,300.00"
0010007043,AMIT PHARMA,Et,0000001302,0090001112,RV,04-06-2022,04-06-2022,CN2210900012,04-06-2022,"-2,623.00",654,"-2,623.00",0.00,ZCNI,G09,1000,01,0090003987,0.00,0.00,0.00,0.00,0.00,0.00,"-2,623.00",,"-2,623.00"
0010002988,RANI SATI MEDICAL AGENCY,Et,0000001302,0090001120,RV,06-06-2022,06-06-2022,CN2210900013,06-06-2022,"-52,925.00",652,"-52,925.00",0.00,ZRCN,G09,1000,01,0090004007,0.00,0.00,0.00,0.00,0.00,0.00,"-52,925.00",,"-52,925.00"
0010008353,ANITA PHARMA,,0000001301,0090001138,RV,08-06-2022,08-06-2022,DI2211000379,08-06-2022,"30,831.00",650,"30,831.00",0.00,ZDOM,G09,1000,01,0090004047,0.00,0.00,0.00,0.00,0.00,0.00,"30,831.00",,"30,831.00"
0010005423,KHANDELWAL ENTERPRISES,Ge,0000001200,0090001240,RV,15-06-2022,15-06-2022,DI2210300205,15-06-2022,"1,99,608.00",643,"1,99,608.00",0.00,ZDOM,G08,1000,01,0090004241,0.00,0.00,0.00,0.00,0.00,0.00,"1,99,608.00",,"1,99,608.00"
0010004142,MUDRA INCORPORATION,CC,0000001200,0090001241,RV,15-06-2022,15-06-2022,DI2210300206,15-06-2022,"83,072.00",643,"83,072.00",0.00,ZDOM,G08,1000,01,0090004242,0.00,0.00,0.00,0.00,0.00,0.00,"83,072.00",,"83,072.00"
0010005907,GANDHI BROTHERS,CC,0000001200,0090001244,RV,15-06-2022,15-06-2022,DI2210300208,15-06-2022,"2,59,168.00",643,"2,59,168.00",0.00,ZDOM,G08,1000,01,0090004245,0.00,0.00,0.00,0.00,0.00,0.00,"2,59,168.00",,"2,59,168.00"
0010001068,SSC PHARMA INC,CC,0000001200,0090001251,RV,15-06-2022,15-06-2022,DI2210300214,15-06-2022,"5,19,702.00",643,"5,19,702.00",0.00,ZDOM,G08,1000,01,0090004260,0.00,0.00,0.00,0.00,0.00,0.00,"5,19,702.00",,"5,19,702.00"
0010007616,ALACTIS PHARMACEUTICALS PRIVATE LIM,CC,0000001200,0090001263,RV,16-06-2022,16-06-2022,DI2210300217,16-06-2022,"8,57,768.00",642,"8,57,768.00",0.00,ZDOM,G08,1000,01,0090004274,0.00,0.00,0.00,0.00,0.00,0.00,"8,57,768.00",,"8,57,768.00"
0010002206,SHEOSONS INDIA,CC,0000001200,0090001271,RV,17-06-2022,17-06-2022,DI2210300218,17-06-2022,"4,05,296.00",641,"4,05,296.00",0.00,ZDOM,G08,1000,01,0090004295,0.00,0.00,0.00,0.00,0.00,0.00,"4,05,296.00",,"4,05,296.00"
0010005967,GANGESH PHARMA PVT. LTD.,Ge,0000001200,0090001273,RV,17-06-2022,17-06-2022,DI2210300220,17-06-2022,"88,704.00",641,"88,704.00",0.00,ZDOM,G08,1000,01,0090004299,0.00,0.00,0.00,0.00,0.00,0.00,"88,704.00",,"88,704.00"
