CustCode.;Doc. No.;CustName;CustGrp;PrfitCentr;DocuType;InvDate;DueDate.;ReferNo;ReferenDt;BalanaDue;DueDays.;DoutfulDeb;NotDue;BillinType;SalesGroup;SalesOrga;Division;BillinDocu;0to30Days;31to60Days;61to90Days;91to120Day;121to150Day;151to180Da;Abve180Day;Legal;WrittenOff;Due Amount;Overdue Amount;Timestamp;Status
0000001200;0090000321;AISHWARYA HEALTHCARE;;0000003100;RV;19.05.2022;19.05.2022;DI2230200206;19.05.2022;75.828,00;00758;75.828,00;0,00;IV;;3000;01;0090003336;0,00;75.828,00;0,00;0,00;0,00;0,00;0,00;;75.828,00;0,00;75.828,00;20.240.617.140.855,0000000;Update
0010004619;0090000323;MAXELL PHARMA PVT. LTD.;Ge;0000003100;RV;19.05.2022;19.05.2022;DI2230200208;19.05.2022;9.184,00;00758;9.184,00;0,00;ZDOM;G06;3000;01;0090003342;0,00;9.184,00;0,00;0,00;0,00;0,00;0,00;;9.184,00;0,00;9.184,00;20.240.617.140.855,0000000;Update
0010004619;0090000324;MAXELL PHARMA PVT. LTD.;Ge;0000003100;RV;19.05.2022;19.05.2022;DI2230200209;19.05.2022;79.074,00;00758;79.074,00;0,00;ZDOM;G06;3000;01;0090003344;0,00;79.074,00;0,00;0,00;0,00;0,00;0,00;;79.074,00;0,00;79.074,00;20.240.617.140.855,0000000;Update
0000001200;0090000335;AISHWARYA HEALTHCARE;;0000003100;RV;23.05.2022;23.05.2022;DI2230200221;23.05.2022;59.069,00;00754;59.069,00;0,00;IV;;3000;01;0090003444;0,00;59.069,00;0,00;0,00;0,00;0,00;0,00;;59.069,00;0,00;59.069,00;20.240.617.140.855,0000000;Update
0000001200;0090000381;AISHWARYA HEALTHCARE;;0000003100;RV;28.05.2022;28.05.2022;DI2230200245;28.05.2022;178.752,00;00749;178.752,00;0,00;IV;;3000;01;0090003626;0,00;178.752,00;0,00;0,00;0,00;0,00;0,00;;178.752,00;0,00;178.752,00;20.240.617.140.855,0000000;Update
0010002023;0090000397;SATYAM SYNERGY INDIA PRIVATE L;Ge;0000003200;RV;30.05.2022;30.05.2022;DI2230300134;30.05.2022;789.560,00;00747;789.560,00;0,00;ZDOM;G06;3000;01;0090003700;0,00;789.560,00;0,00;0,00;0,00;0,00;0,00;;789.560,00;0,00;789.560,00;20.240.617.140.855,0000000;Update
0000001200;0090000406;AISHWARYA HEALTHCARE;;0000003100;RV;31.05.2022;31.05.2022;DI2230200266;31.05.2022;178.126,00;00746;178.126,00;0,00;IV;;3000;01;0090003733;0,00;178.126,00;0,00;0,00;0,00;0,00;0,00;;178.126,00;0,00;178.126,00;20.240.617.140.855,0000000;Update
0000001200;0090000407;AISHWARYA HEALTHCARE;;0000003100;RV;31.05.2022;31.05.2022;DI2230200267;31.05.2022;24.284,00;00746;24.284,00;0,00;IV;;3000;01;0090003734;0,00;24.284,00;0,00;0,00;0,00;0,00;0,00;;24.284,00;0,00;24.284,00;20.240.617.140.855,0000000;Update
0000001200;0090000413;AISHWARYA HEALTHCARE;;0000003100;RV;31.05.2022;31.05.2022;DI2230200273;31.05.2022;75.264,00;00746;75.264,00;0,00;IV;;3000;01;0090003770;0,00;75.264,00;0,00;0,00;0,00;0,00;0,00;;75.264,00;0,00;75.264,00;20.240.617.140.855,0000000;Update
0000001200;0090000414;AISHWARYA HEALTHCARE;;0000003100;RV;31.05.2022;31.05.2022;DI2230200274;31.05.2022;94.080,00;00746;94.080,00;0,00;IV;;3000;01;0090003771;0,00;94.080,00;0,00;0,00;0,00;0,00;0,00;;94.080,00;0,00;94.080,00;20.240.617.140.855,0000000;Update
0010006346;0090000417;CPTHAKKAR AND COMPANY (PHARMA);Ge;0000003200;RV;31.05.2022;31.05.2022;DI2230300137;31.05.2022;1.164.007,00;00746;1.164.007,00;0,00;ZDOM;G06;3000;01;0090003803;0,00;1.164.007,00;0,00;0,00;0,00;0,00;0,00;;1.164.007,00;0,00;1.164.007,00;20.240.617.140.855,0000000;Update
0000001200;0090000422;AISHWARYA HEALTHCARE;;0000003100;RV;31.05.2022;31.05.2022;DI2230200279;31.05.2022;58.460,00;00746;58.460,00;0,00;IV;;3000;01;0090003839;0,00;58.460,00;0,00;0,00;0,00;0,00;0,00;;58.460,00;0,00;58.460,00;20.240.617.140.855,0000000;Update
0000001200;0090000426;AISHWARYA HEALTHCARE;;0000003100;RV;31.05.2022;31.05.2022;DI2230200283;31.05.2022;383.902,00;00746;383.902,00;0,00;IV;;3000;01;0090003844;0,00;383.902,00;0,00;0,00;0,00;0,00;0,00;;383.902,00;0,00;383.902,00;20.240.617.140.855,0000000;Update
0000001200;0090000427;AISHWARYA HEALTHCARE;;0000003100;RV;31.05.2022;31.05.2022;DI2230200284;31.05.2022;88.704,00;00746;88.704,00;0,00;IV;;3000;01;0090003845;0,00;88.704,00;0,00;0,00;0,00;0,00;0,00;;88.704,00;0,00;88.704,00;20.240.617.140.855,0000000;Update
0000001200;0090000428;AISHWARYA HEALTHCARE;;0000003100;RV;31.05.2022;31.05.2022;DI2230200285;31.05.2022;87.313,00;00746;87.313,00;0,00;IV;;3000;01;0090003846;0,00;87.313,00;0,00;0,00;0,00;0,00;0,00;;87.313,00;0,00;87.313,00;20.240.617.140.855,0000000;Update
0000001200;0090000429;AISHWARYA HEALTHCARE;;0000003100;RV;31.05.2022;31.05.2022;DI2230200286;31.05.2022;102.256,00;00746;102.256,00;0,00;IV;;3000;01;0090003847;0,00;102.256,00;0,00;0,00;0,00;0,00;0,00;;102.256,00;0,00;102.256,00;20.240.617.140.855,0000000;Update
0010006560;0090000432;DURGA PHARMA;Ge;0000003200;RV;31.05.2022;31.05.2022;DI2230300142;31.05.2022;87.093,00;00746;87.093,00;0,00;ZDOM;G06;3000;01;0090003872;0,00;87.093,00;0,00;0,00;0,00;0,00;0,00;;87.093,00;0,00;87.093,00;20.240.617.140.855,0000000;Update
0010005875;0090000440;FDC LIMITED;Ge;0000003100;RV;03.06.2022;03.06.2022;DI2230200294;03.06.2022;2.296,00;00743;2.296,00;0,00;ZDOM;G07;3000;01;0090003940;0,00;2.296,00;0,00;0,00;0,00;0,00;0,00;;2.296,00;0,00;2.296,00;20.240.617.140.855,0000000;Update
0010002023;0090000457;SATYAM SYNERGY INDIA PRIVATE L;Ge;0000003200;RV;07.06.2022;07.06.2022;DI2230300151;07.06.2022;434.177,00;00739;434.177,00;0,00;ZDOM;G06;3000;01;0090004017;0,00;434.177,00;0,00;0,00;0,00;0,00;0,00;;434.177,00;0,00;434.177,00;20.240.617.140.855,0000000;Update
0000001200;0090000465;AISHWARYA HEALTHCARE;;0000003100;RV;08.06.2022;08.06.2022;DI2230200305;08.06.2022;111.531,00;00738;111.531,00;0,00;IV;;3000;01;0090004039;0,00;111.531,00;0,00;0,00;0,00;0,00;0,00;;111.531,00;0,00;111.531,00;20.240.617.140.855,0000000;Update
0010007624;0090000470;ALENCURE BIOTECH PVT LTD;Ge;0000003100;RV;09.06.2022;09.06.2022;DI2230200308;09.06.2022;56.549,00;00737;56.549,00;0,00;ZDOM;G07;3000;01;0090004069;0,00;56.549,00;0,00;0,00;0,00;0,00;0,00;;56.549,00;0,00;56.549,00;20.240.617.140.855,0000000;Update
0000001101;0090000473;AISHWARYA HEALTHCARE;;0000003100;RV;10.06.2022;10.06.2022;DI2230200309;10.06.2022;221.840,00;00736;221.840,00;0,00;IV;;3000;01;0090004099;0,00;221.840,00;0,00;0,00;0,00;0,00;0,00;;221.840,00;0,00;221.840,00;20.240.617.140.855,0000000;Update
0010004996;0090000486;LINUX LABORATORIES PVT LTD;Ge;0000003100;RV;14.06.2022;14.06.2022;CN2230200003;14.06.2022;26.289,00-;00732;26.289,00-;0,00;ZRCN;G07;3000;01;0090004165;0,00;26.289,00-;0,00;0,00;0,00;0,00;0,00;;26.289,00-;0,00;26.289,00-;20.240.617.140.855,0000000;Update
0000001200;0090000521;AISHWARYA HEALTHCARE;;0000003100;RV;20.06.2022;20.06.2022;DI2230200337;20.06.2022;27.048,00;00726;27.048,00;0,00;IV;;3000;01;0090004406;0,00;27.048,00;0,00;0,00;0,00;0,00;0,00;;27.048,00;0,00;27.048,00;20.240.617.140.855,0000000;Update
0000001200;0090000524;AISHWARYA HEALTHCARE;;0000003100;RV;20.06.2022;20.06.2022;DI2230200340;20.06.2022;1.454.544,00;00726;1.454.544,00;0,00;IV;;3000;01;0090004411;0,00;1.454.544,00;0,00;0,00;0,00;0,00;0,00;;1.454.544,00;0,00;1.454.544,00;20.240.617.140.855,0000000;Update
0000001200;0090000561;AISHWARYA HEALTHCARE;;0000003100;RV;23.06.2022;23.06.2022;DI2230200370;23.06.2022;192.931,00;00723;192.931,00;0,00;IV;;3000;01;0090004506;0,00;192.931,00;0,00;0,00;0,00;0,00;0,00;;192.931,00;0,00;192.931,00;20.240.617.140.855,0000000;Update
0000001200;0090000608;AISHWARYA HEALTHCARE;;0000003100;RV;27.06.2022;27.06.2022;DI2230200403;27.06.2022;57.330,00;00719;57.330,00;0,00;IV;;3000;01;0090004664;0,00;57.330,00;0,00;0,00;0,00;0,00;0,00;;57.330,00;0,00;57.330,00;20.240.617.140.855,0000000;Update
0000001200;0090000618;AISHWARYA HEALTHCARE;;0000003100;RV;28.06.2022;28.06.2022;DI2230200411;28.06.2022;67.200,00;00718;67.200,00;0,00;IV;;3000;01;0090004679;0,00;67.200,00;0,00;0,00;0,00;0,00;0,00;;67.200,00;0,00;67.200,00;20.240.617.140.855,0000000;Update
0000001200;0090000619;AISHWARYA HEALTHCARE;;0000003100;RV;28.06.2022;28.06.2022;DI2230200412;28.06.2022;67.200,00;00718;67.200,00;0,00;IV;;3000;01;0090004680;0,00;67.200,00;0,00;0,00;0,00;0,00;0,00;;67.200,00;0,00;67.200,00;20.240.617.140.855,0000000;Update
0010002023;0090000630;SATYAM SYNERGY INDIA PRIVATE L;Ge;0000003200;RV;29.06.2022;29.06.2022;DI2230300205;29.06.2022;471.142,00;00717;471.142,00;0,00;ZDOM;G06;3000;01;0090004752;0,00;471.142,00;0,00;0,00;0,00;0,00;0,00;;471.142,00;0,00;471.142,00;20.240.617.140.855,0000000;Update
0000001200;0090000644;AISHWARYA HEALTHCARE;;0000003100;RV;29.06.2022;29.06.2022;DI2230200427;29.06.2022;128.770,00;00717;128.770,00;0,00;IV;;3000;01;0090004786;0,00;128.770,00;0,00;0,00;0,00;0,00;0,00;;128.770,00;0,00;128.770,00;20.240.617.140.855,0000000;Update
0000001200;0090000646;AISHWARYA HEALTHCARE;;0000003100;RV;29.06.2022;29.06.2022;DI2230200429;29.06.2022;131.393,00;00717;131.393,00;0,00;IV;;3000;01;0090004789;0,00;131.393,00;0,00;0,00;0,00;0,00;0,00;;131.393,00;0,00;131.393,00;20.240.617.140.855,0000000;Update
0000001200;0090000653;AISHWARYA HEALTHCARE;;0000003100;RV;30.06.2022;30.06.2022;DI2230200432;30.06.2022;112.896,00;00716;112.896,00;0,00;IV;;3000;01;0090004803;0,00;112.896,00;0,00;0,00;0,00;0,00;0,00;;112.896,00;0,00;112.896,00;20.240.617.140.855,0000000;Update
0000001200;0090000654;AISHWARYA HEALTHCARE;;0000003100;RV;30.06.2022;30.06.2022;DI2230200433;30.06.2022;103.488,00;00716;103.488,00;0,00;IV;;3000;01;0090004804;0,00;103.488,00;0,00;0,00;0,00;0,00;0,00;;103.488,00;0,00;103.488,00;20.240.617.140.855,0000000;Update
0010007511;0090000655;ADORE LIFESCIENCE PRIVATE LIMI;Ge;0000003200;RV;30.06.2022;30.06.2022;DI2230300216;30.06.2022;2.464,00;00716;2.464,00;0,00;ZDOM;G06;3000;01;0090004819;0,00;2.464,00;0,00;0,00;0,00;0,00;0,00;;2.464,00;0,00;2.464,00;20.240.617.140.855,0000000;Update
0010002023;0090000679;SATYAM SYNERGY INDIA PRIVATE L;Ge;0000003200;RV;02.07.2022;02.07.2022;DI2230300223;02.07.2022;11.872,00;00714;11.872,00;0,00;ZDOM;G06;3000;01;0090004985;0,00;11.872,00;0,00;0,00;0,00;0,00;0,00;;11.872,00;0,00;11.872,00;20.240.617.140.855,0000000;Update
0000001200;0090000712;AISHWARYA HEALTHCARE;;0000003100;RV;07.07.2022;07.07.2022;DI2230200472;07.07.2022;308.689,00;00709;308.689,00;0,00;IV;;3000;01;0090005095;0,00;308.689,00;0,00;0,00;0,00;0,00;0,00;;308.689,00;0,00;308.689,00;20.240.617.140.855,0000000;Update
0010005875;0090000751;FDC LIMITED;Ge;0000003100;RV;18.07.2022;18.07.2022;DI2230200490;18.07.2022;2.156,00;00698;2.156,00;0,00;ZDOM;G07;3000;01;0090005374;0,00;2.156,00;0,00;0,00;0,00;0,00;0,00;;2.156,00;0,00;2.156,00;20.240.617.140.855,0000000;Update
0000001200;0090000777;AISHWARYA HEALTHCARE;;0000003100;RV;19.07.2022;19.07.2022;DI2230200506;19.07.2022;20.832,00;00697;20.832,00;0,00;IV;;3000;01;0090005416;0,00;20.832,00;0,00;0,00;0,00;0,00;0,00;;20.832,00;0,00;20.832,00;20.240.617.140.855,0000000;Update
0000001200;0090000778;AISHWARYA HEALTHCARE;;0000003100;RV;19.07.2022;19.07.2022;DI2230200507;19.07.2022;188.650,00;00697;188.650,00;0,00;IV;;3000;01;0090005417;0,00;188.650,00;0,00;0,00;0,00;0,00;0,00;;188.650,00;0,00;188.650,00;20.240.617.140.855,0000000;Update
0000001101;0090000783;AISHWARYA HEALTHCARE;;0000003200;RV;19.07.2022;19.07.2022;DI2230300262;19.07.2022;73.618,00;00697;73.618,00;0,00;IV;;3000;01;0090005435;0,00;73.618,00;0,00;0,00;0,00;0,00;0,00;;73.618,00;0,00;73.618,00;20.240.617.140.855,0000000;Update
0000001200;0090000809;AISHWARYA HEALTHCARE;;0000003100;RV;22.07.2022;22.07.2022;DI2230200530;22.07.2022;27.955,00;00694;27.955,00;0,00;IV;;3000;01;0090005528;0,00;27.955,00;0,00;0,00;0,00;0,00;0,00;;27.955,00;0,00;27.955,00;20.240.617.140.855,0000000;Update
0000001200;0090000810;AISHWARYA HEALTHCARE;;0000003100;RV;22.07.2022;22.07.2022;DI2230200531;22.07.2022;56.297,00;00694;56.297,00;0,00;IV;;3000;01;0090005529;0,00;56.297,00;0,00;0,00;0,00;0,00;0,00;;56.297,00;0,00;56.297,00;20.240.617.140.855,0000000;Update
0000001200;0090000855;AISHWARYA HEALTHCARE;;0000003100;RV;28.07.2022;28.07.2022;DI2230200560;28.07.2022;371.471,00;00688;371.471,00;0,00;IV;;3000;01;0090005740;0,00;371.471,00;0,00;0,00;0,00;0,00;0,00;;371.471,00;0,00;371.471,00;20.240.617.140.855,0000000;Update
0010005189;0090000862;JBM TRADING COMPANY;Ge;0000003200;RV;29.07.2022;29.07.2022;DI2230300288;29.07.2022;33.341,00;00687;33.341,00;0,00;ZDOM;G06;3000;01;0090005782;0,00;33.341,00;0,00;0,00;0,00;0,00;0,00;;33.341,00;0,00;33.341,00;20.240.617.140.855,0000000;Update
0000001200;0090000868;AISHWARYA HEALTHCARE;;0000003100;RV;29.07.2022;29.07.2022;DI2230200567;29.07.2022;20.035,00;00687;20.035,00;0,00;IV;;3000;01;0090005807;0,00;20.035,00;0,00;0,00;0,00;0,00;0,00;;20.035,00;0,00;20.035,00;20.240.617.140.855,0000000;Update
0000001200;0090000874;AISHWARYA HEALTHCARE;;0000003100;RV;30.07.2022;30.07.2022;DI2230200571;30.07.2022;217.285,00;00686;217.285,00;0,00;IV;;3000;01;0090005835;0,00;217.285,00;0,00;0,00;0,00;0,00;0,00;;217.285,00;0,00;217.285,00;20.240.617.140.855,0000000;Update
0000001200;0090000889;AISHWARYA HEALTHCARE;;0000003100;RV;31.07.2022;31.07.2022;DI2230200577;31.07.2022;16.111,00;00685;16.111,00;0,00;IV;;3000;01;0090005952;0,00;16.111,00;0,00;0,00;0,00;0,00;0,00;;16.111,00;0,00;16.111,00;20.240.617.140.855,0000000;Update
0000001200;0090000891;AISHWARYA HEALTHCARE;;0000003100;RV;31.07.2022;31.07.2022;DI2230200579;31.07.2022;92.785,00;00685;92.785,00;0,00;IV;;3000;01;0090005955;0,00;92.785,00;0,00;0,00;0,00;0,00;0,00;;92.785,00;0,00;92.785,00;20.240.617.140.855,0000000;Update
0000001200;0090000934;AISHWARYA HEALTHCARE;;0000003100;RV;05.08.2022;05.08.2022;DI2230200611;05.08.2022;233.318,00;00680;233.318,00;0,00;IV;;3000;01;0090006143;0,00;233.318,00;0,00;0,00;0,00;0,00;0,00;;233.318,00;0,00;233.318,00;20.240.617.140.855,0000000;Update
0000003200;0090000950;CELEBRITY BIOPHARMA LIMITED;;0000003100;RV;08.08.2022;08.08.2022;DI2230200621;08.08.2022;15.664,00;00677;15.664,00;0,00;ZST2;;3000;01;0090006189;0,00;15.664,00;0,00;0,00;0,00;0,00;0,00;;15.664,00;0,00;15.664,00;20.240.617.140.855,0000000;Update
0000001200;0090000951;AISHWARYA HEALTHCARE;;0000003100;RV;08.08.2022;08.08.2022;DI2230200622;08.08.2022;77.550,00;00677;77.550,00;0,00;IV;;3000;01;0090006190;0,00;77.550,00;0,00;0,00;0,00;0,00;0,00;;77.550,00;0,00;77.550,00;20.240.617.140.855,0000000;Update
0000001200;0090000952;AISHWARYA HEALTHCARE;;0000003100;RV;08.08.2022;08.08.2022;DI2230200623;08.08.2022;209.664,00;00677;209.664,00;0,00;IV;;3000;01;0090006191;0,00;209.664,00;0,00;0,00;0,00;0,00;0,00;;209.664,00;0,00;209.664,00;20.240.617.140.855,0000000;Update
0000001200;0090000953;AISHWARYA HEALTHCARE;;0000003100;RV;08.08.2022;08.08.2022;DI2230200624;08.08.2022;52.920,00;00677;52.920,00;0,00;IV;;3000;01;0090006192;0,00;52.920,00;0,00;0,00;0,00;0,00;0,00;;52.920,00;0,00;52.920,00;20.240.617.140.855,0000000;Update
0000001200;0090000955;AISHWARYA HEALTHCARE;;0000003100;RV;08.08.2022;08.08.2022;DI2230200626;08.08.2022;401.117,00;00677;401.117,00;0,00;IV;;3000;01;0090006194;0,00;401.117,00;0,00;0,00;0,00;0,00;0,00;;401.117,00;0,00;401.117,00;20.240.617.140.855,0000000;Update
0000001200;0090000994;AISHWARYA HEALTHCARE;;0000003100;RV;16.08.2022;16.08.2022;DI2230200648;16.08.2022;192.931,00;00669;192.931,00;0,00;IV;;3000;01;0090006394;0,00;192.931,00;0,00;0,00;0,00;0,00;0,00;;192.931,00;0,00;192.931,00;20.240.617.140.855,0000000;Update
0010005771;0090001010;JAGDISH ENTERPRISES;Ge;0000003200;RV;19.08.2022;19.08.2022;DI2230300338;19.08.2022;362.095,00;00666;362.095,00;0,00;ZDOM;G06;3000;01;0090006492;0,00;362.095,00;0,00;0,00;0,00;0,00;0,00;;362.095,00;0,00;362.095,00;20.240.617.140.855,0000000;Update
0000001200;0090001015;AISHWARYA HEALTHCARE;;0000003100;RV;20.08.2022;20.08.2022;DI2230200661;20.08.2022;77.952,00;00665;77.952,00;0,00;IV;;3000;01;0090006514;0,00;77.952,00;0,00;0,00;0,00;0,00;0,00;;77.952,00;0,00;77.952,00;20.240.617.140.855,0000000;Update
0000001200;0090001016;AISHWARYA HEALTHCARE;;0000003100;RV;20.08.2022;20.08.2022;DI2230200662;20.08.2022;96.624,00;00665;96.624,00;0,00;IV;;3000;01;0090006515;0,00;96.624,00;0,00;0,00;0,00;0,00;0,00;;96.624,00;0,00;96.624,00;20.240.617.140.855,0000000;Update
0000001200;0090001017;AISHWARYA HEALTHCARE;;0000003100;RV;20.08.2022;20.08.2022;DI2230200663;20.08.2022;62.210,00;00665;62.210,00;0,00;IV;;3000;01;0090006516;0,00;62.210,00;0,00;0,00;0,00;0,00;0,00;;62.210,00;0,00;62.210,00;20.240.617.140.855,0000000;Update
0010005771;0090001027;JAGDISH ENTERPRISES;Ge;0000003200;RV;22.08.2022;22.08.2022;DI2230300347;22.08.2022;6.166,00;00663;6.166,00;0,00;ZDOM;G06;3000;01;0090006576;0,00;6.166,00;0,00;0,00;0,00;0,00;0,00;;6.166,00;0,00;6.166,00;20.240.617.140.855,0000000;Update
0000001200;0090001030;AISHWARYA HEALTHCARE;;0000003100;RV;22.08.2022;22.08.2022;DI2230200669;22.08.2022;193.066,00;00663;193.066,00;0,00;IV;;3000;01;0090006579;0,00;193.066,00;0,00;0,00;0,00;0,00;0,00;;193.066,00;0,00;193.066,00;20.240.617.140.855,0000000;Update
0000001200;0090001071;AISHWARYA HEALTHCARE;;0000003100;RV;29.08.2022;29.08.2022;DI2230200689;29.08.2022;203.840,00;00656;203.840,00;0,00;IV;;3000;01;0090006814;0,00;203.840,00;0,00;0,00;0,00;0,00;0,00;;203.840,00;0,00;203.840,00;20.240.617.140.855,0000000;Update
0000001200;0090001088;AISHWARYA HEALTHCARE;;0000003100;RV;30.08.2022;30.08.2022;DI2230200701;30.08.2022;332.640,00;00655;332.640,00;0,00;IV;;3000;01;0090006922;0,00;332.640,00;0,00;0,00;0,00;0,00;0,00;;332.640,00;0,00;332.640,00;20.240.617.140.855,0000000;Update
0000001200;0090001089;AISHWARYA HEALTHCARE;;0000003100;RV;30.08.2022;30.08.2022;DI2230200702;30.08.2022;271.372,00;00655;271.372,00;0,00;IV;;3000;01;0090006925;0,00;271.372,00;0,00;0,00;0,00;0,00;0,00;;271.372,00;0,00;271.372,00;20.240.617.140.855,0000000;Update
0000001200;0090001090;AISHWARYA HEALTHCARE;;0000003100;RV;30.08.2022;30.08.2022;DI2230200703;30.08.2022;104.617,00;00655;104.617,00;0,00;IV;;3000;01;0090006926;0,00;104.617,00;0,00;0,00;0,00;0,00;0,00;;104.617,00;0,00;104.617,00;20.240.617.140.855,0000000;Update
0000001200;0090001093;AISHWARYA HEALTHCARE;;0000003100;RV;30.08.2022;30.08.2022;DI2230200706;30.08.2022;243.881,00;00655;243.881,00;0,00;IV;;3000;01;0090006930;0,00;243.881,00;0,00;0,00;0,00;0,00;0,00;;243.881,00;0,00;243.881,00;20.240.617.140.855,0000000;Update
0010005189;0090001244;JBM TRADING COMPANY;Ge;0000003200;RV;31.08.2022;31.08.2022;DI2230300386;31.08.2022;313.644,00;00654;313.644,00;0,00;ZDOM;G06;3000;01;0090007072;0,00;313.644,00;0,00;0,00;0,00;0,00;0,00;;313.644,00;0,00;313.644,00;20.240.617.140.855,0000000;Update
0010005771;0090001128;JAGDISH ENTERPRISES;Ge;0000003200;RV;31.08.2022;31.08.2022;DI2230300387;31.08.2022;1.646.173,00;00654;1.646.173,00;0,00;ZDOM;G06;3000;01;0090007076;0,00;1.646.173,00;0,00;0,00;0,00;0,00;0,00;;1.646.173,00;0,00;1.646.173,00;20.240.617.140.855,0000000;Update
0010005771;0090001189;JAGDISH ENTERPRISES;Ge;0000003200;RV;10.09.2022;10.09.2022;DI2230300413;10.09.2022;561.604,00;00644;561.604,00;0,00;ZDOM;G06;3000;01;0090007356;0,00;561.604,00;0,00;0,00;0,00;0,00;0,00;;561.604,00;0,00;561.604,00;20.240.617.140.855,0000000;Update
0000001101;0090001212;AISHWARYA HEALTHCARE;;0000003200;RV;12.09.2022;12.09.2022;DI2230300420;12.09.2022;113.602,00;00642;113.602,00;0,00;IV;;3000;01;0090007432;0,00;113.602,00;0,00;0,00;0,00;0,00;0,00;;113.602,00;0,00;113.602,00;20.240.617.140.855,0000000;Update
0010002023;0090001218;SATYAM SYNERGY INDIA PRIVATE L;Ge;0000003200;RV;14.09.2022;14.09.2022;DI2230300425;14.09.2022;229.423,00;00640;229.423,00;0,00;ZDOM;G06;3000;01;0090007462;0,00;229.423,00;0,00;0,00;0,00;0,00;0,00;;229.423,00;0,00;229.423,00;20.240.617.140.855,0000000;Update
0010007629;0090001219;ALKEM LABORATORIES LIMITED;Ge;0000003100;RV;14.09.2022;14.09.2022;DI2230200782;14.09.2022;0,00;00640;339.353,00;0,00;ZDOM;G07;3000;01;0090007464;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;339.353,00;0,00;0,00;20.240.617.140.855,0000000;Update
0010005875;0090001221;FDC LIMITED;Ge;0000003100;RV;14.09.2022;14.09.2022;DI2230200784;14.09.2022;476,00;00640;476,00;0,00;ZDOM;G07;3000;01;0090007468;0,00;476,00;0,00;0,00;0,00;0,00;0,00;;476,00;0,00;476,00;20.240.617.140.855,0000000;Update
0000001200;0090001252;AISHWARYA HEALTHCARE;;0000003100;RV;17.09.2022;17.09.2022;DI2230200798;17.09.2022;358.579,00;00637;358.579,00;0,00;IV;;3000;01;0090007569;0,00;358.579,00;0,00;0,00;0,00;0,00;0,00;;358.579,00;0,00;358.579,00;20.240.617.140.855,0000000;Update
0000001200;0090001256;AISHWARYA HEALTHCARE;;0000003100;RV;17.09.2022;17.09.2022;DI2230200802;17.09.2022;94.517,00;00637;94.517,00;0,00;IV;;3000;01;0090007576;0,00;94.517,00;0,00;0,00;0,00;0,00;0,00;;94.517,00;0,00;94.517,00;20.240.617.140.855,0000000;Update
0010005875;0090001260;FDC LIMITED;Ge;0000003100;RV;19.09.2022;19.09.2022;DI2230200803;19.09.2022;3.892,00;00635;3.892,00;0,00;ZDOM;G07;3000;01;0090007606;0,00;3.892,00;0,00;0,00;0,00;0,00;0,00;;3.892,00;0,00;3.892,00;20.240.617.140.855,0000000;Update
0000001200;0090001285;AISHWARYA HEALTHCARE;;0000003100;RV;21.09.2022;21.09.2022;DI2230200822;21.09.2022;202.860,00;00633;202.860,00;0,00;IV;;3000;01;0090007691;0,00;202.860,00;0,00;0,00;0,00;0,00;0,00;;202.860,00;0,00;202.860,00;20.240.617.140.855,0000000;Update
0000001200;0090001299;AISHWARYA HEALTHCARE;;0000003100;RV;22.09.2022;22.09.2022;DI2230200831;22.09.2022;115.836,00;00632;115.836,00;0,00;IV;;3000;01;0090007745;0,00;115.836,00;0,00;0,00;0,00;0,00;0,00;;115.836,00;0,00;115.836,00;20.240.617.140.855,0000000;Update
0000001200;0090001301;AISHWARYA HEALTHCARE;;0000003100;RV;22.09.2022;22.09.2022;DI2230200832;22.09.2022;56.448,00;00632;56.448,00;0,00;IV;;3000;01;0090007747;0,00;56.448,00;0,00;0,00;0,00;0,00;0,00;;56.448,00;0,00;56.448,00;20.240.617.140.855,0000000;Update
0000001200;0090001302;AISHWARYA HEALTHCARE;;0000003100;RV;22.09.2022;22.09.2022;DI2230200833;22.09.2022;74.726,00;00632;74.726,00;0,00;IV;;3000;01;0090007748;0,00;74.726,00;0,00;0,00;0,00;0,00;0,00;;74.726,00;0,00;74.726,00;20.240.617.140.855,0000000;Update
0010005771;0090001326;JAGDISH ENTERPRISES;Ge;0000003200;RV;23.09.2022;23.09.2022;DI2230300458;23.09.2022;1.384.209,00;00631;1.384.209,00;0,00;ZDOM;G06;3000;01;0090007816;0,00;1.384.209,00;0,00;0,00;0,00;0,00;0,00;;1.384.209,00;0,00;1.384.209,00;20.240.617.140.855,0000000;Update
0000001200;0090001339;AISHWARYA HEALTHCARE;;0000003100;RV;26.09.2022;26.09.2022;DI2230200856;26.09.2022;125.223,00;00628;125.223,00;0,00;IV;;3000;01;0090007878;0,00;125.223,00;0,00;0,00;0,00;0,00;0,00;;125.223,00;0,00;125.223,00;20.240.617.140.855,0000000;Update
0000001200;0090001340;AISHWARYA HEALTHCARE;;0000003100;RV;26.09.2022;26.09.2022;DI2230200857;26.09.2022;194.282,00;00628;194.282,00;0,00;IV;;3000;01;0090007880;0,00;194.282,00;0,00;0,00;0,00;0,00;0,00;;194.282,00;0,00;194.282,00;20.240.617.140.855,0000000;Update
