CustCode.,CustName,CustGrp,PrfitCentr,DocumeNo.,DocuType,InvDate,DueDate.,ReferNo,ReferenDt,BalanaDue,DueDays.,DoutfulDeb,NotDue,BillinType,SalesGroup,SalesOrga,Division,BillinDocu,0to30Days,31to60Days,61to90Days,91to120Day,121to150Da,151to180Da,Abve180Day,Legal,WrittenOff
10004142,MUDRA INCORPORATION,CC,1200,90000949,RV,5/31/2022,5/31/2022,DI2210300162,5/31/2022,"11,75,978.00",660,"11,75,978.00",0,ZDOM,G08,1000,1,90003726,0,0,0,0,0,0,"11,75,978.00",,"11,75,978.00"
10005423,KHANDELWAL ENTERPRISES,Ge,1200,90000950,RV,5/31/2022,5/31/2022,DI2210300163,5/31/2022,"2,24,000.00",660,"2,24,000.00",0,ZDOM,G08,1000,1,90003727,0,0,0,0,0,0,"2,24,000.00",,"2,24,000.00"
10005907,GANDHI BROTHERS,CC,1200,90000953,RV,5/31/2022,5/31/2022,DI2210300165,5/31/2022,"44,800.00",660,"44,800.00",0,ZDOM,G08,1000,1,90003735,0,0,0,0,0,0,"44,800.00",,"44,800.00"
10002206,SHEOSONS INDIA,CC,1200,90000956,RV,5/31/2022,5/31/2022,DI2210300168,5/31/2022,"22,400.00",660,"22,400.00",0,ZDOM,G08,1000,1,90003738,0,0,0,0,0,0,"22,400.00",,"22,400.00"
10001068,SSC PHARMA INC,CC,1200,90000957,RV,5/31/2022,5/31/2022,DI2210300169,5/31/2022,"42,560.00",660,"42,560.00",0,ZDOM,G08,1000,1,90003739,0,0,0,0,0,0,"42,560.00",,"42,560.00"
10003939,MEDICINE ZONE,CC,1200,90000991,RV,5/31/2022,5/31/2022,CN2210300003,5/31/2022,"-2,55,360.00",660,"-2,55,360.00",0,ZRCN,G08,1000,1,90003789,0,0,0,0,0,0,"-2,55,360.00",,"-2,55,360.00"
10004142,MUDRA INCORPORATION,CC,1200,90000996,RV,5/31/2022,5/31/2022,DI2210300181,5/31/2022,"6,00,768.00",660,"6,00,768.00",0,ZDOM,G08,1000,1,90003795,0,0,0,0,0,0,"6,00,768.00",,"6,00,768.00"
10005907,GANDHI BROTHERS,CC,1200,90000997,RV,5/31/2022,5/31/2022,DI2210300182,5/31/2022,"44,800.00",660,"44,800.00",0,ZDOM,G08,1000,1,90003797,0,0,0,0,0,0,"44,800.00",,"44,800.00"
10002206,SHEOSONS INDIA,CC,1200,90000998,RV,5/31/2022,5/31/2022,DI2210300183,5/31/2022,"3,34,880.00",660,"3,34,880.00",0,ZDOM,G08,1000,1,90003799,0,0,0,0,0,0,"3,34,880.00",,"3,34,880.00"
10008469,VIVEK PHARMA,Et,1301,90001003,RV,5/31/2022,5/31/2022,DI2211000315,5/31/2022,"36,475.00",660,"36,475.00",0,ZDOM,G09,1000,1,90003805,0,0,0,0,0,0,"36,475.00",,"36,475.00"
10008469,VIVEK PHARMA,Et,1301,90001050,RV,5/31/2022,5/31/2022,DI2211000331,5/31/2022,"4,928.00",660,"4,928.00",0,ZDOM,G09,1000,1,90003865,0,0,0,0,0,0,"4,928.00",,"4,928.00"
10008469,VIVEK PHARMA,Et,1301,90001055,RV,5/31/2022,5/31/2022,DI2211000335,5/31/2022,"6,408.00",660,"6,408.00",0,ZDOM,G09,1000,1,90003871,0,0,0,0,0,0,"6,408.00",,"6,408.00"
10008469,VIVEK PHARMA,Et,1301,90001071,RV,5/31/2022,5/31/2022,DI2211000348,5/31/2022,"2,520.00",660,"2,520.00",0,ZDOM,G09,1000,1,90003888,0,0,0,0,0,0,"2,520.00",,"2,520.00"
10008472,MAHALAXMI MEDICAL AGENCY,Et,1301,90001079,RV,5/31/2022,5/31/2022,DI2211000356,5/31/2022,"6,408.00",660,"6,408.00",0,ZDOM,G09,1000,1,90003896,0,0,0,0,0,0,"6,408.00",,"6,408.00"
10002581,SAI MEDICO AGENCY,Et,1301,90001083,RV,5/31/2022,5/31/2022,DI2211000360,5/31/2022,"3,204.00",660,"3,204.00",0,ZDOM,G09,1000,1,90003900,0,0,0,0,0,0,"3,204.00",,"3,204.00"
10008425,RUDRA PHARMA,Et,1301,90001085,RV,5/31/2022,5/31/2022,DI2211000362,5/31/2022,"6,300.00",660,"6,300.00",0,ZDOM,G09,1000,1,90003902,0,0,0,0,0,0,"6,300.00",,"6,300.00"
10007043,AMIT PHARMA,Et,1302,90001112,RV,06-04-2022,06-04-2022,CN2210900012,06-04-2022,"-2,623.00",656,"-2,623.00",0,ZCNI,G09,1000,1,90003987,0,0,0,0,0,0,"-2,623.00",,"-2,623.00"
10005423,KHANDELWAL ENTERPRISES,Ge,1200,90001240,RV,6/15/2022,6/15/2022,DI2210300205,6/15/2022,"1,99,608.00",645,"1,99,608.00",0,ZDOM,G08,1000,1,90004241,0,0,0,0,0,0,"1,99,608.00",,"1,99,608.00"
10004142,MUDRA INCORPORATION,CC,1200,90001241,RV,6/15/2022,6/15/2022,DI2210300206,6/15/2022,"83,072.00",645,"83,072.00",0,ZDOM,G08,1000,1,90004242,0,0,0,0,0,0,"83,072.00",,"83,072.00"
10005907,GANDHI BROTHERS,CC,1200,90001244,RV,6/15/2022,6/15/2022,DI2210300208,6/15/2022,"2,59,168.00",645,"2,59,168.00",0,ZDOM,G08,1000,1,90004245,0,0,0,0,0,0,"2,59,168.00",,"2,59,168.00"
10001068,SSC PHARMA INC,CC,1200,90001251,RV,6/15/2022,6/15/2022,DI2210300214,6/15/2022,"5,19,702.00",645,"5,19,702.00",0,ZDOM,G08,1000,1,90004260,0,0,0,0,0,0,"5,19,702.00",,"5,19,702.00"
10007616,ALACTIS PHARMACEUTICALS PRIVATE LIM,CC,1200,90001263,RV,6/16/2022,6/16/2022,DI2210300217,6/16/2022,"8,57,768.00",644,"8,57,768.00",0,ZDOM,G08,1000,1,90004274,0,0,0,0,0,0,"8,57,768.00",,"8,57,768.00"
10002206,SHEOSONS INDIA,CC,1200,90001271,RV,6/17/2022,6/17/2022,DI2210300218,6/17/2022,"4,05,296.00",643,"4,05,296.00",0,ZDOM,G08,1000,1,90004295,0,0,0,0,0,0,"4,05,296.00",,"4,05,296.00"
10005967,GANGESH PHARMA PVT. LTD.,Ge,1200,90001273,RV,6/17/2022,6/17/2022,DI2210300220,6/17/2022,"88,704.00",643,"88,704.00",0,ZDOM,G08,1000,1,90004299,0,0,0,0,0,0,"88,704.00",,"88,704.00"
10002206,SHEOSONS INDIA,CC,1200,90001284,RV,6/18/2022,6/18/2022,DI2210300223,6/18/2022,"1,20,960.00",642,"1,20,960.00",0,ZDOM,G08,1000,1,90004339,0,0,0,0,0,0,"1,20,960.00",,"1,20,960.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90001595,RV,6/18/2022,6/18/2022,DI2211100045,6/18/2022,"3,44,544.00",642,"3,44,544.00",0,IV,,1000,1,90004354,0,0,0,0,0,0,"3,44,544.00",,"3,44,544.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90001291,RV,6/18/2022,6/18/2022,DI2211100046,6/18/2022,"4,23,145.00",642,"4,23,145.00",0,IV,,1000,1,90004355,0,0,0,0,0,0,"4,23,145.00",,"4,23,145.00"
10007639,ALLITES LIFE SCIENCES PRIVATE LIMIT,IV,1101,90001398,RV,6/27/2022,6/27/2022,DI2210200484,6/27/2022,"6,24,960.00",633,"6,24,960.00",0,ZDOM,G03,1000,1,90004657,0,0,0,0,0,0,"6,24,960.00",,"6,24,960.00"
10004142,MUDRA INCORPORATION,CC,1200,90001403,RV,6/28/2022,6/28/2022,DI2210300239,6/28/2022,"6,44,000.00",632,"6,44,000.00",0,ZDOM,G08,1000,1,90004686,0,0,0,0,0,0,"6,44,000.00",,"6,44,000.00"
10007616,ALACTIS PHARMACEUTICALS PRIVATE LIM,CC,1200,90001404,RV,6/28/2022,6/28/2022,DI2210300240,6/28/2022,"3,11,584.00",632,"3,11,584.00",0,ZDOM,G08,1000,1,90004687,0,0,0,0,0,0,"3,11,584.00",,"3,11,584.00"
10001068,SSC PHARMA INC,CC,1200,90001405,RV,6/28/2022,6/28/2022,DI2210300241,6/28/2022,"3,47,200.00",632,"3,47,200.00",0,ZDOM,G08,1000,1,90004688,0,0,0,0,0,0,"3,47,200.00",,"3,47,200.00"
10005907,GANDHI BROTHERS,CC,1200,90001418,RV,6/29/2022,6/29/2022,DI2210300243,6/29/2022,"2,04,176.00",631,"2,04,176.00",0,ZDOM,G08,1000,1,90004718,0,0,0,0,0,0,"2,04,176.00",,"2,04,176.00"
10002605,SAIILEM HUMAN CARE,CC,1200,90001430,RV,6/29/2022,6/29/2022,DI2210300252,6/29/2022,"76,608.00",631,"76,608.00",0,ZDOM,G08,1000,1,90004733,0,0,0,0,0,0,"76,608.00",,"76,608.00"
10008542,SHREE KRISHNA DRUG ENTERPRISES,CC,1301,90001434,RV,6/29/2022,6/29/2022,DI2211000449,6/29/2022,"15,776.00",631,"15,776.00",0,ZDOM,G08,1000,1,90004738,0,0,0,0,0,0,"15,776.00",,"15,776.00"
10002206,SHEOSONS INDIA,CC,1200,90001455,RV,6/29/2022,6/29/2022,DI2210300254,6/29/2022,"3,07,832.00",631,"3,07,832.00",0,ZDOM,G08,1000,1,90004781,0,0,0,0,0,0,"3,07,832.00",,"3,07,832.00"
10002206,SHEOSONS INDIA,CC,1200,90001504,RV,6/30/2022,6/30/2022,DI2210300267,6/30/2022,"88,452.00",630,"88,452.00",0,ZDOM,G08,1000,1,90004860,0,0,0,0,0,0,"88,452.00",,"88,452.00"
10005907,GANDHI BROTHERS,CC,1200,90001514,RV,6/30/2022,6/30/2022,DI2210300270,6/30/2022,"66,640.00",630,"66,640.00",0,ZDOM,G08,1000,1,90004876,0,0,0,0,0,0,"66,640.00",,"66,640.00"
10005334,KASERA SALES,Ge,1301,90001542,RV,6/30/2022,6/30/2022,DI2211000491,6/30/2022,"30,240.00",630,"30,240.00",0,ZDOM,G08,1000,1,90004916,0,0,0,0,0,0,"30,240.00",,"30,240.00"
10002581,SAI MEDICO AGENCY,Et,1301,90001566,RV,6/30/2022,6/30/2022,DI2211000500,6/30/2022,"25,340.00",630,"25,340.00",0,ZDOM,G09,1000,1,90004942,0,0,0,0,0,0,"25,340.00",,"25,340.00"
10006288,CLASSIC MARKETING,CC,1200,90001706,RV,7/14/2022,7/14/2022,CN2210300015,7/14/2022,"-6,38,634.00",616,"-6,38,634.00",0,ZRCN,G08,1000,1,90005232,0,0,0,0,0,0,"-6,38,634.00",,"-6,38,634.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90001792,RV,7/15/2022,7/15/2022,DI2211100061,7/15/2022,"10,82,374.00",615,"10,82,374.00",0,IV,,1000,1,90005318,0,0,0,0,0,0,"10,82,374.00",,"10,82,374.00"
10002206,SHEOSONS INDIA,CC,1200,90001806,RV,7/19/2022,7/19/2022,DI2210300304,7/19/2022,"56,000.00",611,"56,000.00",0,ZDOM,G08,1000,1,90005426,0,0,0,0,0,0,"56,000.00",,"56,000.00"
10001068,SSC PHARMA INC,CC,1200,90001822,RV,7/20/2022,7/20/2022,DI2210300305,7/20/2022,"10,05,952.00",610,"10,05,952.00",0,ZDOM,G08,1000,1,90005474,0,0,0,0,0,0,"10,05,952.00",,"10,05,952.00"
10005907,GANDHI BROTHERS,CC,1200,90001847,RV,7/22/2022,7/22/2022,DI2210300307,7/22/2022,"5,05,568.00",608,"5,05,568.00",0,ZDOM,G08,1000,1,90005519,0,0,0,0,0,0,"5,05,568.00",,"5,05,568.00"
10001845,SHUBHAM AGENCIES,CC,1200,90001905,RV,7/26/2022,7/26/2022,DI2210300315,7/26/2022,"52,417.00",604,"52,417.00",0,ZDOM,G08,1000,1,90005655,0,0,0,0,0,0,"52,417.00",,"52,417.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90001959,RV,7/29/2022,7/29/2022,DI2211100069,7/29/2022,"5,47,112.00",601,"5,47,112.00",0,IV,,1000,1,90005763,0,0,0,0,0,0,"5,47,112.00",,"5,47,112.00"
10000673,UNILINK PHARMA PRIVATE LIMITED,IV,1101,90001989,RV,7/29/2022,7/29/2022,DI2210200702,7/29/2022,"5,26,726.00",601,"5,26,726.00",0,ZDOM,G04,1000,1,90005814,0,0,0,0,0,0,"5,26,726.00",,"5,26,726.00"
10000673,UNILINK PHARMA PRIVATE LIMITED,IV,1101,90001990,RV,7/29/2022,7/29/2022,DI2210200703,7/29/2022,"57,658.00",601,"57,658.00",0,ZDOM,G04,1000,1,90005815,0,0,0,0,0,0,"57,658.00",,"57,658.00"
10002581,SAI MEDICO AGENCY,Et,1301,90002013,RV,7/30/2022,7/30/2022,DI2211000624,7/30/2022,"9,520.00",600,"9,520.00",0,ZDOM,G09,1000,1,90005853,0,0,0,0,0,0,"9,520.00",,"9,520.00"
10008592,RX LIFECARE LLP,CC,1200,90002025,RV,7/30/2022,7/30/2022,DI2210300333,7/30/2022,"12,208.00",600,"12,208.00",0,ZDOM,G08,1000,1,90005872,0,0,0,0,0,0,"12,208.00",,"12,208.00"
10008030,SUMEET MEDICAL & WHOLESALE AGENCY,CC,1200,90002027,RV,7/30/2022,7/30/2022,DI2210300334,7/30/2022,"14,596.00",600,"14,596.00",0,ZDOM,G08,1000,1,90005874,0,0,0,0,0,0,"14,596.00",,"14,596.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90002038,RV,7/30/2022,7/30/2022,DI2211100076,7/30/2022,"10,83,795.00",600,"10,83,795.00",0,IV,,1000,1,90005888,0,0,0,0,0,0,"10,83,795.00",,"10,83,795.00"
10008587,PHARMA HOUSSE,Et,1301,90002058,RV,7/30/2022,7/30/2022,DI2211000636,7/30/2022,"10,260.00",600,"10,260.00",0,ZDOM,G09,1000,1,90005926,0,0,0,0,0,0,"10,260.00",,"10,260.00"
10007616,ALACTIS PHARMACEUTICALS PRIVATE LIM,CC,1200,90002075,RV,7/31/2022,7/31/2022,DI2210300347,7/31/2022,"1,81,216.00",599,"1,81,216.00",0,ZDOM,G08,1000,1,90005943,0,0,0,0,0,0,"1,81,216.00",,"1,81,216.00"
10008587,PHARMA HOUSSE,Et,1301,90002088,RV,7/31/2022,7/31/2022,DI2211000650,7/31/2022,"9,188.00",599,"9,188.00",0,ZDOM,G09,1000,1,90005967,0,0,0,0,0,0,"9,188.00",,"9,188.00"
10002581,SAI MEDICO AGENCY,Et,1301,90002114,RV,7/31/2022,7/31/2022,DI2211000665,7/31/2022,"5,250.00",599,"5,250.00",0,ZDOM,G09,1000,1,90006004,0,0,0,0,0,0,"5,250.00",,"5,250.00"
10002581,SAI MEDICO AGENCY,Et,1301,90002121,RV,7/31/2022,7/31/2022,DI2211000670,7/31/2022,"7,560.00",599,"7,560.00",0,ZDOM,G09,1000,1,90006016,0,0,0,0,0,0,"7,560.00",,"7,560.00"
10008140,CYTOCHROME LIFE SCINENCES PVT LTD,Ex,1101,90002127,RV,08-02-2022,08-02-2022,DI2210200731,08-02-2022,0,597,"2,96,331.00",0,ZDOM,G03,1000,1,90006048,0,0,0,0,0,0,0,,"2,96,331.00"
10008140,CYTOCHROME LIFE SCINENCES PVT LTD,Ex,1101,90002128,RV,08-02-2022,08-02-2022,DI2210200732,08-02-2022,"2,05,485.00",597,"2,05,485.00",0,ZDOM,G03,1000,1,90006049,0,0,0,0,0,0,"2,05,485.00",,"2,05,485.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90002263,RV,8/18/2022,8/18/2022,DI2211100080,8/18/2022,"3,53,354.00",581,"3,53,354.00",0,IV,,1000,1,90006456,0,0,0,0,0,0,"3,53,354.00",,"3,53,354.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90002264,RV,8/18/2022,8/18/2022,DI2211100081,8/18/2022,"1,75,300.00",581,"1,75,300.00",0,IV,,1000,1,90006457,0,0,0,0,0,0,"1,75,300.00",,"1,75,300.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90002269,RV,8/18/2022,8/18/2022,DI2211100082,8/18/2022,"8,22,525.00",581,"8,22,525.00",0,IV,,1000,1,90006472,0,0,0,0,0,0,"8,22,525.00",,"8,22,525.00"
10008587,PHARMA HOUSSE,Et,1301,90002323,RV,8/23/2022,8/23/2022,DI2211000706,8/23/2022,"11,760.00",576,"11,760.00",0,ZDOM,G09,1000,1,90006620,0,0,0,0,0,0,"11,760.00",,"11,760.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90002357,RV,8/24/2022,8/24/2022,DI2211100085,8/24/2022,"13,20,000.00",575,"13,20,000.00",0,IV,,1000,1,90006671,0,0,0,0,0,0,"13,20,000.00",,"13,20,000.00"
10008613,ORBIT FINE CHEM,Ge,1102,90002408,RV,8/29/2022,8/29/2022,DI2211100089,8/29/2022,"4,98,392.00",570,"4,98,392.00",0,ZTSI,G06,1000,1,90006823,0,0,0,0,0,0,"4,98,392.00",,"4,98,392.00"
10008447,MAA VACCINE,CC,1301,90002419,RV,8/29/2022,8/29/2022,DI2211000728,8/29/2022,"1,14,391.00",570,"1,14,391.00",0,ZDOM,G08,1000,1,90006844,0,0,0,0,0,0,"1,14,391.00",,"1,14,391.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90002433,RV,8/29/2022,8/29/2022,DI2211100090,8/29/2022,"2,64,614.00",570,"2,64,614.00",0,IV,,1000,1,90006862,0,0,0,0,0,0,"2,64,614.00",,"2,64,614.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90002434,RV,8/29/2022,8/29/2022,DI2211100091,8/29/2022,"15,15,161.00",570,"15,15,161.00",0,IV,,1000,1,90006863,0,0,0,0,0,0,"15,15,161.00",,"15,15,161.00"
10008447,MAA VACCINE,CC,1301,90002475,RV,8/30/2022,8/30/2022,DI2211000744,8/30/2022,"40,544.00",569,"40,544.00",0,ZDOM,G08,1000,1,90006941,0,0,0,0,0,0,"40,544.00",,"40,544.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90002500,RV,8/31/2022,8/31/2022,DI2211100092,8/31/2022,"1,69,215.00",568,"1,69,215.00",0,IV,,1000,1,90006993,0,0,0,0,0,0,"1,69,215.00",,"1,69,215.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90002504,RV,8/31/2022,8/31/2022,DI2211100093,8/31/2022,"29,97,418.00",568,"29,97,418.00",0,IV,,1000,1,90006997,0,0,0,0,0,0,"29,97,418.00",,"29,97,418.00"
10008557,CHANDRA PHARMA (WS),Et,1302,90002526,RV,8/31/2022,8/31/2022,DI2210900257,8/31/2022,"56,808.00",568,"56,808.00",0,ZDOM,G09,1000,1,90007032,0,0,0,0,0,0,"56,808.00",,"56,808.00"
10000828,SRI RAM SALES,Et,1301,90002560,RV,8/31/2022,8/31/2022,DI2211000776,8/31/2022,"48,944.00",568,"48,944.00",0,ZDOM,G09,1000,1,90007077,0,0,0,0,0,0,"48,944.00",,"48,944.00"
10008477,MEDPRO AGENCIES,CC,1200,90002581,RV,8/27/2022,8/27/2022,CN2210300023,8/27/2022,"-19,82,672.00",572,"-19,82,672.00",0,ZRCN,G08,1000,1,90007125,0,0,0,0,0,0,"-19,82,672.00",,"-19,82,672.00"
10008477,MEDPRO AGENCIES,CC,1200,90002582,RV,8/27/2022,8/27/2022,CN2210300024,8/27/2022,"-4,54,612.00",572,"-4,54,612.00",0,ZRCN,G08,1000,1,90007126,0,0,0,0,0,0,"-4,54,612.00",,"-4,54,612.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90002696,RV,9/13/2022,9/13/2022,DI2211100096,9/13/2022,"7,02,117.00",555,"7,02,117.00",0,IV,,1000,1,90007445,0,0,0,0,0,0,"7,02,117.00",,"7,02,117.00"
10008484,MONA ENTERPRISES,Et,1301,90002712,RV,9/15/2022,9/15/2022,DI2211000809,9/15/2022,"33,012.00",553,"33,012.00",0,ZDOM,G09,1000,1,90007501,0,0,0,0,0,0,"33,012.00",,"33,012.00"
10008607,KRISHNA AGENCIES,Et,1200,90002717,RV,9/15/2022,9/15/2022,DI2210900280,9/15/2022,"1,00,800.00",553,"1,00,800.00",0,ZDOM,G09,1000,1,90007513,0,0,0,0,0,0,"1,00,800.00",,"1,00,800.00"
10001840,SHRINET PHARMA AGENCY,CC,1302,90002746,RV,9/17/2022,9/17/2022,DI2210900285,9/17/2022,"16,007.00",551,"16,007.00",0,ZDOM,G08,1000,1,90007587,0,0,0,0,0,0,"16,007.00",,"16,007.00"
10000757,VAISHNAVI ENTERPRISES,CC,1200,90002781,RV,9/19/2022,9/19/2022,CN2210300027,9/19/2022,"-7,840.00",549,"-7,840.00",0,ZCNI,G08,1000,1,90007681,0,0,0,0,0,0,"-7,840.00",,"-7,840.00"
10006644,B M PHARMA & HEALTHCARE PVT. LTD.,CC,1200,90002840,RV,9/26/2022,9/26/2022,DI2210300451,9/26/2022,"1,93,424.00",542,"1,93,424.00",0,ZDOM,G08,1000,1,90007861,0,0,0,0,0,0,"1,93,424.00",,"1,93,424.00"
20000066,MOASSA DORR ALSHROG,Ex,1102,90002863,RV,9/26/2022,9/26/2022,EX2211100002,9/26/2022,"10,38,840.00",542,"10,38,840.00",0,ZECI,G03,1000,1,90007911,0,0,0,0,0,0,"10,38,840.00",,"10,38,840.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90002881,RV,9/27/2022,9/27/2022,DI2211100100,9/27/2022,"2,88,691.00",541,"2,88,691.00",0,IV,,1000,1,90007951,0,0,0,0,0,0,"2,88,691.00",,"2,88,691.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90002882,RV,9/27/2022,9/27/2022,DI2211100101,9/27/2022,"9,45,997.00",541,"9,45,997.00",0,IV,,1000,1,90007952,0,0,0,0,0,0,"9,45,997.00",,"9,45,997.00"
10005334,KASERA SALES,Ge,1301,90002959,RV,9/29/2022,9/29/2022,DI2211000872,9/29/2022,"1,08,125.00",539,"1,08,125.00",0,ZDOM,G08,1000,1,90008092,0,0,0,0,0,0,"1,08,125.00",,"1,08,125.00"
10007829,MAHADEV MEDICAL AGENCIES,CC,1200,90002985,RV,9/30/2022,9/30/2022,DI2210300477,9/30/2022,"1,80,667.00",538,"1,80,667.00",0,ZDOM,G08,1000,1,90008136,0,0,0,0,0,0,"1,80,667.00",,"1,80,667.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90003019,RV,9/30/2022,9/30/2022,DI2211100104,9/30/2022,"14,96,813.00",538,"14,96,813.00",0,IV,,1000,1,90008191,0,0,0,0,0,0,"14,96,813.00",,"14,96,813.00"
10001818,SHRI RC PHARMA,Et,1301,90003029,RV,9/30/2022,9/30/2022,DI2211000903,9/30/2022,"80,039.00",538,"80,039.00",0,ZDOM,G09,1000,1,90008206,0,0,0,0,0,0,"80,039.00",,"80,039.00"
10008484,MONA ENTERPRISES,Et,1301,90003051,RV,9/30/2022,9/30/2022,DI2211000907,9/30/2022,"19,778.00",538,"19,778.00",0,ZDOM,G09,1000,1,90008229,0,0,0,0,0,0,"19,778.00",,"19,778.00"
10005875,FDC LIMITED,IV,1102,90003079,RV,10-01-2022,10-01-2022,DI2211100105,10-01-2022,228,537,228,0,ZDOM,G04,1000,1,90008265,0,0,0,0,0,0,228,,228
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90003113,RV,10-08-2022,10-08-2022,DI2211100106,10-08-2022,"1,44,435.00",530,"1,44,435.00",0,IV,,1000,1,90008382,0,0,0,0,0,0,"1,44,435.00",,"1,44,435.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90003114,RV,10-08-2022,10-08-2022,DI2211100107,10-08-2022,"41,05,703.00",530,"41,05,703.00",0,IV,,1000,1,90008383,0,0,0,0,0,0,"41,05,703.00",,"41,05,703.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90003117,RV,10-08-2022,10-08-2022,DI2211100109,10-08-2022,"5,53,190.00",530,"5,53,190.00",0,IV,,1000,1,90008387,0,0,0,0,0,0,"5,53,190.00",,"5,53,190.00"
10008648,RAGHUVAR MEDICINES,Et,1302,90003181,RV,10/15/2022,10/15/2022,DI2210900329,10/15/2022,"9,612.00",523,"9,612.00",0,ZDOM,G09,1000,1,90008587,0,0,0,0,0,0,"9,612.00",,"9,612.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90003188,RV,10/15/2022,10/15/2022,DI2211100111,10/15/2022,"16,30,156.00",523,"16,30,156.00",0,IV,,1000,1,90008603,0,0,0,0,0,0,"16,30,156.00",,"16,30,156.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90003189,RV,10/15/2022,10/15/2022,DI2211100112,10/15/2022,"6,12,797.00",523,"6,12,797.00",0,IV,,1000,1,90008605,0,0,0,0,0,0,"6,12,797.00",,"6,12,797.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90003195,RV,10/15/2022,10/15/2022,DI2211100116,10/15/2022,"2,15,255.00",523,"2,15,255.00",0,IV,,1000,1,90008615,0,0,0,0,0,0,"2,15,255.00",,"2,15,255.00"
10007043,AMIT PHARMA,Et,1302,90003242,RV,10/19/2022,10/19/2022,CN2210900034,10/19/2022,"-50,447.00",519,"-50,447.00",0,ZRCN,G09,1000,1,90008715,0,0,0,0,0,0,"-50,447.00",,"-50,447.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90003304,RV,10/22/2022,10/22/2022,DI2211100119,10/22/2022,"80,228.00",516,"80,228.00",0,IV,,1000,1,90008831,0,0,0,0,0,0,"80,228.00",,"80,228.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90003305,RV,10/22/2022,10/22/2022,DI2211100120,10/22/2022,"7,73,965.00",516,"7,73,965.00",0,IV,,1000,1,90008833,0,0,0,0,0,0,"7,73,965.00",,"7,73,965.00"
10005334,KASERA SALES,Ge,1301,90003345,RV,10/28/2022,10/28/2022,DI2211000957,10/28/2022,"1,84,737.00",510,"1,84,737.00",0,ZDOM,G08,1000,1,90008916,0,0,0,0,0,0,"1,84,737.00",,"1,84,737.00"
10008572,SIVAM REMEDIES PRIVATE LIMITED,CC,1200,90003354,RV,10/28/2022,10/28/2022,DI2210300522,10/28/2022,"89,600.00",510,"89,600.00",0,ZDOM,G08,1000,1,90008935,0,0,0,0,0,0,"89,600.00",,"89,600.00"
10002206,SHEOSONS INDIA,CC,1200,90003467,RV,10/31/2022,10/31/2022,DI2210300544,10/31/2022,"46,144.00",507,"46,144.00",0,ZDOM,G08,1000,1,90009122,0,0,0,0,0,0,"46,144.00",,"46,144.00"
10004040,MICROPARK LOGISTICS PVT LTD,Ge,1200,90003485,RV,10/31/2022,10/31/2022,CN2210300049,10/31/2022,"-10,66,321.00",507,"-10,66,321.00",0,ZRCN,G08,1000,1,90009159,0,0,0,0,0,0,"-10,66,321.00",,"-10,66,321.00"
10008648,RAGHUVAR MEDICINES,Et,1302,90003496,RV,10/31/2022,10/31/2022,DI2210900365,10/31/2022,"35,296.00",507,"35,296.00",0,ZDOM,G09,1000,1,90009180,0,0,0,0,0,0,"35,296.00",,"35,296.00"
10008572,SIVAM REMEDIES PRIVATE LIMITED,CC,1200,90003524,RV,10/31/2022,10/31/2022,DI2210300555,10/31/2022,"2,80,000.00",507,"2,80,000.00",0,ZDOM,G08,1000,1,90009222,0,0,0,0,0,0,"2,80,000.00",,"2,80,000.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90003534,RV,10/31/2022,10/31/2022,DI2211100129,10/31/2022,"4,65,454.00",507,"4,65,454.00",0,IV,,1000,1,90009234,0,0,0,0,0,0,"4,65,454.00",,"4,65,454.00"
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90003535,RV,10/31/2022,10/31/2022,DI2211100130,10/31/2022,"11,74,442.00",507,"11,74,442.00",0,IV,,1000,1,90009235,0,0,0,0,0,0,"11,74,442.00",,"11,74,442.00"
