Invoice No.,Billing Type,Company Code,Plant,Plant Name,Head Office,Invoice Date,Tax Invoice No.,Accounting Doc No.,Bill to Party,Bill to Party Name,Bill to Party PAN,Bill to Party GST No,Bill To State Code,Bill to State Name,Bill To District,Ship To Party,Ship To Party Name,Ship To PAN,Ship To GST No,Ship To State Code,Ship To State Name,Ship To District,Ship To City,Pay To Party,Pay To Party Name,Material Group 1,Material Group 1 Des,Line Item No.,Item Code,Item Description,HSN Code,Batch Number,GL Account,Sale Unit (UOM),Batch Quantity,Free/Sale,Mfg. Date,Exp Date,Exchange Rate,MRP,PTR,Sale Rate,Sales Amount,Discount %,Discount Amount,Net Amount,Plate Charges,Freight,Taxable Amount,IGST Rate,IGST Amount,CGST Rate,CGST Amount,SGST Rate,SGST Amount,Total Amt After Tax,TCS Base,TCS Amount,Round Off,Grand Total,Party Order No,Party Order Date,Vehicle No,LR No,Transporter Name,Payment Term,No of Boxes,Gross Weight of Prod,Distribution Channel,Division,Division Description,Sales Office,Sales Office Descrip,Sales Group,Sales Group Descript,Material Group,Material Group Descr,IRN No,Acknowledgement No,Eway Bill No,Shipment No.,Shipment Cost,Freight Amount,Service Entry Sheet,Freight PO NO,Sales Empolyee,HQ Code,Hospital Name
0100001231,ZPF1,1000,1200,,,06-05-2024,0100001231,,10009645,MEDIVIN CARE,CBYPK8517K,04CBYPK8517K1ZY,04,Chandigarh,,10009645,MEDIVIN CARE,CBYPK8517K,04CBYPK8517K1ZY,04,Chandigarh,,CHANDIGARH,10009645,MEDIVIN CARE,003,Critical Care,10,1400004603,FEROCOSE-FCM INJ 10 ML,30049099,AL3060,,EA,12.000,Sales,27.11.2023,31.10.2025,1.00,,,960.43,"11,525.16",16.67,"1,920.84","9,604.32",0.00,0.00,"9,604.32",12.00,"1,152.52",0.00,0.00,0.00,0.00,"10,756.84","10,756.84",10.76,0.19,"10,767.79",BY MAIL,06-05-2024,,,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G08,CC HOD,003,Critical Care,,,,,,0.00,,,,,
0100001231,ZPF1,1000,1200,,,06-05-2024,0100001231,,10009645,MEDIVIN CARE,CBYPK8517K,04CBYPK8517K1ZY,04,Chandigarh,,10009645,MEDIVIN CARE,CBYPK8517K,04CBYPK8517K1ZY,04,Chandigarh,,CHANDIGARH,10009645,MEDIVIN CARE,003,Critical Care,20,1400004440,CILNIAISH-10 TABLETS (10X15'S),30049099,CBLJ3J002,,STP,9.000,Sales,01.10.2023,30.09.2025,1.00,,,95.46,859.14,16.67,143.19,715.95,0.00,0.00,715.95,12.00,85.91,0.00,0.00,0.00,0.00,801.86,801.86,0.80,0.01,802.67,BY MAIL,06-05-2024,,,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G08,CC HOD,003,Critical Care,,,,,,0.00,,,,,
0100001231,ZPF1,1000,1200,,,06-05-2024,0100001231,,10009645,MEDIVIN CARE,CBYPK8517K,04CBYPK8517K1ZY,04,Chandigarh,,10009645,MEDIVIN CARE,CBYPK8517K,04CBYPK8517K1ZY,04,Chandigarh,,CHANDIGARH,10009645,MEDIVIN CARE,003,Critical Care,30,1400004441,AISHFLOZ-10 TABLETS (10X15’S),30049099,CBLF3I001,,STP,120.000,Sales,01.09.2023,01.08.2025,1.00,,,130.18,"15,621.60",16.67,"2,604.00","13,017.60",0.00,0.00,"13,017.60",12.00,"1,562.11",0.00,0.00,0.00,0.00,"14,579.71","14,579.71",14.58,0.25,"14,594.54",BY MAIL,06-05-2024,,,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G08,CC HOD,003,Critical Care,,,,,,0.00,,,,,
0100001232,ZPF1,1000,1200,,,06-05-2024,0100001232,,10009645,MEDIVIN CARE,CBYPK8517K,04CBYPK8517K1ZY,04,Chandigarh,,10009645,MEDIVIN CARE,CBYPK8517K,04CBYPK8517K1ZY,04,Chandigarh,,CHANDIGARH,10009645,MEDIVIN CARE,003,Critical Care,10,1400004603,FEROCOSE-FCM INJ 10 ML,30049099,AL3060,,EA,12.000,Sales,27.11.2023,31.10.2025,1.00,,,960.43,"11,525.16",16.67,"1,920.84","9,604.32",0.00,0.00,"9,604.32",12.00,"1,152.52",0.00,0.00,0.00,0.00,"10,756.84",0.00,0.00,-0.17,"10,756.67",BY MAIL,06-05-2024,,,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G08,CC HOD,003,Critical Care,,,,,,0.00,,,,,
0100001232,ZPF1,1000,1200,,,06-05-2024,0100001232,,10009645,MEDIVIN CARE,CBYPK8517K,04CBYPK8517K1ZY,04,Chandigarh,,10009645,MEDIVIN CARE,CBYPK8517K,04CBYPK8517K1ZY,04,Chandigarh,,CHANDIGARH,10009645,MEDIVIN CARE,003,Critical Care,20,1400004440,CILNIAISH-10 TABLETS (10X15'S),30049099,CBLJ3J002,,STP,9.000,Sales,01.10.2023,30.09.2025,1.00,,,95.46,859.14,16.67,143.19,715.95,0.00,0.00,715.95,12.00,85.91,0.00,0.00,0.00,0.00,801.86,0.00,0.00,-0.01,801.85,BY MAIL,06-05-2024,,,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G08,CC HOD,003,Critical Care,,,,,,0.00,,,,,
0100001232,ZPF1,1000,1200,,,06-05-2024,0100001232,,10009645,MEDIVIN CARE,CBYPK8517K,04CBYPK8517K1ZY,04,Chandigarh,,10009645,MEDIVIN CARE,CBYPK8517K,04CBYPK8517K1ZY,04,Chandigarh,,CHANDIGARH,10009645,MEDIVIN CARE,003,Critical Care,30,1400004441,AISHFLOZ-10 TABLETS (10X15’S),30049099,CBLF3I001,,STP,120.000,Sales,01.09.2023,01.08.2025,1.00,,,130.18,"15,621.60",16.67,"2,604.00","13,017.60",0.00,0.00,"13,017.60",12.00,"1,562.11",0.00,0.00,0.00,0.00,"14,579.71",0.00,0.00,-0.23,"14,579.48",BY MAIL,06-05-2024,,,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G08,CC HOD,003,Critical Care,,,,,,0.00,,,,,
0083000665,S1,2000,2100,,,04-05-2024,DI2420200321,0100002334,2200,AISHWARYA LIFESCIENCES,AASFA1811H,03AASFA1811H1ZT,03,Punjab,S.A.S. NAGAR MOHALI,2200,AISHWARYA LIFESCIENCES,AASFA1811H,03AASFA1811H1ZT,03,Punjab,S.A.S. NAGAR MOHALI,ZIRAKPUR,2200,AISHWARYA LIFESCIENCES,001,IV,20,1400002817,STERILE WATER FOR INJECTIONS IP 10ML,30049099,IW4007,0030000018,EA,"3,32,800.000",Sales,13.04.2024,30.09.2027,1.00,,,1.57,"-5,22,496.00",0.00,0.00,"-5,22,496.00",0.00,0.00,"-5,22,496.00",12.00,"-62,699.52",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,"-5,85,196.00",,,HP932588,DBH2303096,DOON TEMPO OPERATOR UNION,,294,"4,667.544",30,01,Pharma Product,,,,,002,Generic,,,,18518,,0.00,,,,,
0090034014,ZST2,2000,2100,,,04-05-2024,DI2420200321,0090000373,2200,AISHWARYA LIFESCIENCES,AASFA1811H,03AASFA1811H1ZT,03,Punjab,S.A.S. NAGAR MOHALI,2200,AISHWARYA LIFESCIENCES,AASFA1811H,03AASFA1811H1ZT,03,Punjab,S.A.S. NAGAR MOHALI,ZIRAKPUR,2200,AISHWARYA LIFESCIENCES,001,IV,20,1400002817,STERILE WATER FOR INJECTIONS IP 10ML,30049099,IW4007,0030000018,EA,"3,32,800.000",Sales,13.04.2024,30.09.2027,1.00,,,1.57,"5,22,496.00",0.00,0.00,"5,22,496.00",0.00,0.00,"5,22,496.00",12.00,"62,699.52",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,"5,85,196.00",,,HP932588,DBH2303096,DOON TEMPO OPERATOR UNION,,294,"4,667.544",30,01,Pharma Product,,,,,002,Generic,ae64f878988b675757213432c953a68c043ff0f3dc49df30773fdffb6e67b05f,132418200783526,361771453007,18518,,0.00,,,,,
0090034024,ZDOM,2000,2200,,,04-05-2024,DI2420300046,0090000374,10008652,BHARAT AGENCIES,AAAPM2907N,07AAAPM2907N2ZL,07,Delhi,DELHI,10008652,BHARAT AGENCIES,AAAPM2907N,07AAAPM2907N2ZL,07,Delhi,DELHI,DELHI,10008652,BHARAT AGENCIES,,,20,1400002904,TEARSTAR EYE DROPS (10ML),30049099,AO4022,0030000001,EA,"25,200.000",Sales,01.04.2024,31.03.2026,1.00,,,7.60,"1,91,520.00",0.00,0.00,"1,91,520.00",0.00,0.00,"1,91,520.00",12.00,"22,982.40",0.00,0.00,0.00,0.00,"2,14,502.40",0.00,0.00,-0.40,"2,14,502.00",CGHS Indent 21-04-2024,22-04-2024,HR37D4234,51528768616,BLUE DART EXPRESS LIMITED,50% Adv. & Balance PDC 30 Days,84,546.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G10,INST SALES HOD,002,Generic,5cc866efc8834b41f963871e537f8af9a5dd877261a572ef30c899debfcd4446,132418203777128,,18545,,0.00,,,INB004,Delhi,
0090034025,ZDOM,2000,2200,,,04-05-2024,DI2420300047,0090000375,10009699,MS CORPORATION,ALZPC3621M,22ALZPC3621M1ZX,22,Chattisgarh,,10009699,MS CORPORATION,ALZPC3621M,22ALZPC3621M1ZX,22,Chattisgarh,,BILASPUR,10009699,MS CORPORATION,002,Generic,10,1400003056,VILDACEL 50 TABLET (10X10),30049099,CAUY3L003,0030000001,STP,"6,000.000",Sales,01.12.2023,30.11.2025,1.00,"253,00",,9.20,"55,200.00",0.00,0.00,"55,200.00",0.00,0.00,"55,200.00",12.00,"6,624.00",0.00,0.00,0.00,0.00,"61,824.00",0.00,0.00,-0.22,"61,823.78",STOCKIEST PO RECIEVED,30-04-2024,HR37D4234,51528768620,BLUE DART EXPRESS LIMITED,Payment In Advance,15,130.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G10,INST SALES HOD,002,Generic,dae9ae7d747ade429c48c5eb8c2121d71bcbac660cf00b01ad8e61e26e0c6b8f,132418203956576,,18530,,0.00,,,INB007,Mumbai,
0090034025,ZDOM,2000,2200,,,04-05-2024,DI2420300047,0090000375,10009699,MS CORPORATION,ALZPC3621M,22ALZPC3621M1ZX,22,Chattisgarh,,10009699,MS CORPORATION,ALZPC3621M,22ALZPC3621M1ZX,22,Chattisgarh,,BILASPUR,10009699,MS CORPORATION,002,Generic,21,1400000299,ASTHACARE RESPULES (2.5ML),30049099,RS4040,0030000001,EA,480.000,Sales,06.03.2024,28.02.2026,1.00,"28,00",,3.13,"1,502.40",0.00,0.00,"1,502.40",0.00,0.00,"1,502.40",12.00,180.29,0.00,0.00,0.00,0.00,"1,682.69",0.00,0.00,-0.01,"1,682.68",STOCKIEST PO RECIEVED,30-04-2024,HR37D4234,51528768620,BLUE DART EXPRESS LIMITED,Payment In Advance,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G10,INST SALES HOD,002,Generic,dae9ae7d747ade429c48c5eb8c2121d71bcbac660cf00b01ad8e61e26e0c6b8f,132418203956576,,18530,,0.00,,,INB007,Mumbai,
0090034025,ZDOM,2000,2200,,,04-05-2024,DI2420300047,0090000375,10009699,MS CORPORATION,ALZPC3621M,22ALZPC3621M1ZX,22,Chattisgarh,,10009699,MS CORPORATION,ALZPC3621M,22ALZPC3621M1ZX,22,Chattisgarh,,BILASPUR,10009699,MS CORPORATION,002,Generic,22,1400000299,ASTHACARE RESPULES (2.5ML),30049099,RS4041,0030000001,EA,"8,520.000",Sales,11.03.2024,28.02.2026,1.00,"28,00",,3.13,"26,667.60",0.00,0.00,"26,667.60",0.00,0.00,"26,667.60",12.00,"3,200.11",0.00,0.00,0.00,0.00,"29,867.71",0.00,0.00,-0.11,"29,867.60",STOCKIEST PO RECIEVED,30-04-2024,HR37D4234,51528768620,BLUE DART EXPRESS LIMITED,Payment In Advance,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G10,INST SALES HOD,002,Generic,dae9ae7d747ade429c48c5eb8c2121d71bcbac660cf00b01ad8e61e26e0c6b8f,132418203956576,,18530,,0.00,,,INB007,Mumbai,
0090034025,ZDOM,2000,2200,,,04-05-2024,DI2420300047,0090000375,10009699,MS CORPORATION,ALZPC3621M,22ALZPC3621M1ZX,22,Chattisgarh,,10009699,MS CORPORATION,ALZPC3621M,22ALZPC3621M1ZX,22,Chattisgarh,,BILASPUR,10009699,MS CORPORATION,002,Generic,30,1400001824,MOXINIR EYE DROPS (10ML),30042039,AO4019,0030000001,EA,"1,800.000",Sales,01.03.2024,28.02.2026,1.00,"101,00",,8.50,"15,300.00",0.00,0.00,"15,300.00",0.00,0.00,"15,300.00",12.00,"1,836.00",0.00,0.00,0.00,0.00,"17,136.00",0.00,0.00,-0.06,"17,135.94",STOCKIEST PO RECIEVED,30-04-2024,HR37D4234,51528768620,BLUE DART EXPRESS LIMITED,Payment In Advance,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G10,INST SALES HOD,002,Generic,dae9ae7d747ade429c48c5eb8c2121d71bcbac660cf00b01ad8e61e26e0c6b8f,132418203956576,,18530,,0.00,,,INB007,Mumbai,
0090034028,ZDOM,2000,2100,,,04-05-2024,DI2420200322,0090000376,10008691,RANGRA MEDICAL AGENCY,AINPR6942F,02AINPR6942F1Z3,02,Himachal Pradesh,HAMIRPUR,10008691,RANGRA MEDICAL AGENCY,AINPR6942F,02AINPR6942F1Z3,02,Himachal Pradesh,HAMIRPUR,HAMIRPUR,10008691,RANGRA MEDICAL AGENCY,001,IV,11,1400002002,NS IP 0.9% W/V 500ML,30045020,4HB01163,0030000001,EA,"1,250.000",Sales,29.02.2024,31.01.2027,1.00,"39,04",,17.70,"22,125.00",2.00,442.50,"21,682.50",0.00,0.00,"21,682.50",0.00,0.00,6.00,"1,300.95",6.00,"1,300.95","24,284.40","24,284.40",24.28,0.03,"24,308.71",5375/HAMIRPUR/HP,02-05-2024,HP12A6637,DBH2303070,DOON TEMPO OPERATOR UNION,33 Days after date of invoice,268,"3,600.000",10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,44e5d2db1cc2e2703065b5ac58e72a4cc2c941ca2a471b2cb5522c5f480f9b0a,132418204281390,351771633198,18542,11206,"11,820.00",1000022499,4500025832,,,
0090034028,ZDOM,2000,2100,,,04-05-2024,DI2420200322,0090000376,10008691,RANGRA MEDICAL AGENCY,AINPR6942F,02AINPR6942F1Z3,02,Himachal Pradesh,HAMIRPUR,10008691,RANGRA MEDICAL AGENCY,AINPR6942F,02AINPR6942F1Z3,02,Himachal Pradesh,HAMIRPUR,HAMIRPUR,10008691,RANGRA MEDICAL AGENCY,001,IV,21,1400002656,RL IP-RINGER LACTATE-500ML,30045020,3HA08564,0030000001,EA,"1,250.000",Sales,30.12.2023,30.11.2026,1.00,"63,27",,20.33,"25,412.50",4.00,"1,016.50","24,396.00",0.00,0.00,"24,396.00",0.00,0.00,6.00,"1,463.76",6.00,"1,463.76","27,323.52","27,323.52",27.32,0.03,"27,350.87",5375/HAMIRPUR/HP,02-05-2024,HP12A6637,DBH2303070,DOON TEMPO OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,44e5d2db1cc2e2703065b5ac58e72a4cc2c941ca2a471b2cb5522c5f480f9b0a,132418204281390,351771633198,18542,11206,0.00,1000022499,4500025832,,,
0090034028,ZDOM,2000,2100,,,04-05-2024,DI2420200322,0090000376,10008691,RANGRA MEDICAL AGENCY,AINPR6942F,02AINPR6942F1Z3,02,Himachal Pradesh,HAMIRPUR,10008691,RANGRA MEDICAL AGENCY,AINPR6942F,02AINPR6942F1Z3,02,Himachal Pradesh,HAMIRPUR,HAMIRPUR,10008691,RANGRA MEDICAL AGENCY,001,IV,31,1400000784,DEXTROSE INJECTION IP 10% W/V 500ML,30045020,3HB04038,0030000001,EA,125.000,Sales,22.12.2023,30.11.2026,1.00,"39,17",,22.20,"2,775.00",2.00,55.50,"2,719.50",0.00,0.00,"2,719.50",0.00,0.00,6.00,163.17,6.00,163.17,"3,045.84","3,045.84",3.05,0.00,"3,048.89",5375/HAMIRPUR/HP,02-05-2024,HP12A6637,DBH2303070,DOON TEMPO OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,44e5d2db1cc2e2703065b5ac58e72a4cc2c941ca2a471b2cb5522c5f480f9b0a,132418204281390,351771633198,18542,11206,0.00,1000022499,4500025832,,,
0090034028,ZDOM,2000,2100,,,04-05-2024,DI2420200322,0090000376,10008691,RANGRA MEDICAL AGENCY,AINPR6942F,02AINPR6942F1Z3,02,Himachal Pradesh,HAMIRPUR,10008691,RANGRA MEDICAL AGENCY,AINPR6942F,02AINPR6942F1Z3,02,Himachal Pradesh,HAMIRPUR,HAMIRPUR,10008691,RANGRA MEDICAL AGENCY,001,IV,41,1400003005,TZ (TINIDAZOLE INJECTION 2MG/ML) 400ML,30049023,3FB06004,0030000001,EA,250.000,Sales,22.05.2023,30.04.2026,1.00,"120,00",,26.25,"6,562.50",2.00,131.25,"6,431.25",0.00,0.00,"6,431.25",0.00,0.00,6.00,385.88,6.00,385.88,"7,203.01","7,203.01",7.20,0.01,"7,210.22",5375/HAMIRPUR/HP,02-05-2024,HP12A6637,DBH2303070,DOON TEMPO OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,44e5d2db1cc2e2703065b5ac58e72a4cc2c941ca2a471b2cb5522c5f480f9b0a,132418204281390,351771633198,18542,11206,0.00,1000022499,4500025832,,,
0090034028,ZDOM,2000,2100,,,04-05-2024,DI2420200322,0090000376,10008691,RANGRA MEDICAL AGENCY,AINPR6942F,02AINPR6942F1Z3,02,Himachal Pradesh,HAMIRPUR,10008691,RANGRA MEDICAL AGENCY,AINPR6942F,02AINPR6942F1Z3,02,Himachal Pradesh,HAMIRPUR,HAMIRPUR,10008691,RANGRA MEDICAL AGENCY,001,IV,51,1400001989,NS IP 0.9% W/V 1000ML,30045020,4IB01044,0030000001,EA,"1,476.000",Sales,20.04.2024,31.03.2027,1.00,"65,25",,31.00,"45,756.00",14.39,"6,584.29","39,171.71",0.00,0.00,"39,171.71",0.00,0.00,6.00,"2,350.30",6.00,"2,350.30","43,872.31","43,872.31",43.87,0.06,"43,916.24",5375/HAMIRPUR/HP,02-05-2024,HP12A6637,DBH2303070,DOON TEMPO OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,44e5d2db1cc2e2703065b5ac58e72a4cc2c941ca2a471b2cb5522c5f480f9b0a,132418204281390,351771633198,18542,11206,0.00,1000022499,4500025832,,,
0090034028,ZDOM,2000,2100,,,04-05-2024,DI2420200322,0090000376,10008691,RANGRA MEDICAL AGENCY,AINPR6942F,02AINPR6942F1Z3,02,Himachal Pradesh,HAMIRPUR,10008691,RANGRA MEDICAL AGENCY,AINPR6942F,02AINPR6942F1Z3,02,Himachal Pradesh,HAMIRPUR,HAMIRPUR,10008691,RANGRA MEDICAL AGENCY,001,IV,52,1400001989,NS IP 0.9% W/V 1000ML,30045020,4IB01047,0030000001,EA,324.000,Sales,20.04.2024,31.03.2027,1.00,"65,25",,31.00,"10,044.00",14.39,"1,445.33","8,598.67",0.00,0.00,"8,598.67",0.00,0.00,6.00,515.92,6.00,515.92,"9,630.51","9,630.51",9.63,0.01,"9,640.15",5375/HAMIRPUR/HP,02-05-2024,HP12A6637,DBH2303070,DOON TEMPO OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,44e5d2db1cc2e2703065b5ac58e72a4cc2c941ca2a471b2cb5522c5f480f9b0a,132418204281390,351771633198,18542,11206,0.00,1000022499,4500025832,,,
0090034028,ZDOM,2000,2100,,,04-05-2024,DI2420200322,0090000376,10008691,RANGRA MEDICAL AGENCY,AINPR6942F,02AINPR6942F1Z3,02,Himachal Pradesh,HAMIRPUR,10008691,RANGRA MEDICAL AGENCY,AINPR6942F,02AINPR6942F1Z3,02,Himachal Pradesh,HAMIRPUR,HAMIRPUR,10008691,RANGRA MEDICAL AGENCY,,,61,1400000713,D-25-DEXTROSE INJ. IP 25% W/V-100ML,30045020,A4042,0030000001,EA,300.000,Sales,06.03.2024,06.02.2027,1.00,"22,40",,13.50,"4,050.00",4.00,162.00,"3,888.00",0.00,0.00,"3,888.00",0.00,0.00,6.00,233.28,6.00,233.28,"4,354.56","4,354.56",4.35,0.01,"4,358.92",5375/HAMIRPUR/HP,02-05-2024,HP12A6637,DBH2303070,DOON TEMPO OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,44e5d2db1cc2e2703065b5ac58e72a4cc2c941ca2a471b2cb5522c5f480f9b0a,132418204281390,351771633198,18542,11206,0.00,1000022499,4500025832,,,
0090034029,ZST2,2000,2100,,,04-05-2024,DI2420200323,0090000377,2200,AISHWARYA LIFESCIENCES,AASFA1811H,03AASFA1811H1ZT,03,Punjab,S.A.S. NAGAR MOHALI,2200,AISHWARYA LIFESCIENCES,AASFA1811H,03AASFA1811H1ZT,03,Punjab,S.A.S. NAGAR MOHALI,ZIRAKPUR,2200,AISHWARYA LIFESCIENCES,001,IV,20,1400002817,STERILE WATER FOR INJECTIONS IP 10ML,30049099,IW4007,0030000018,EA,"3,33,396.000",Sales,13.04.2024,30.09.2027,1.00,,,1.57,"5,23,431.72",0.00,0.00,"5,23,431.72",0.00,0.00,"5,23,431.72",12.00,"62,811.81",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,"5,86,244.00",,,HP932588,DBH2303096,DOON TEMPO OPERATOR UNION,,294,"4,667.544",30,01,Pharma Product,,,,,002,Generic,737f0c0ad8e9ffbb36d8b9b7b279cf6733e7d5563a59b5ff990259e054d0744a,132418204831919,331771662899,18518,,0.00,,,,,
0090034031,ZDOM,2000,2100,,,04-05-2024,DI2420200324,0090000378,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,JODHPUR,10005970,GANPATI ASSOCIATES,001,IV,11,1400002784,SODIUM CHLORIDE INJ. IP 0.9% W/V 300ML,30045020,4DA01001,0030000001,EA,"2,500.000",Sales,20.02.2024,31.01.2027,1.00,"32,12",,14.70,"36,750.00",2.50,918.75,"35,831.25",0.00,0.00,"35,831.25",12.00,"4,299.75",0.00,0.00,0.00,0.00,"40,131.00",0.00,0.00,0.03,"40,131.03",5311/JODHPUR/RAJ,24-04-2024,HP932133,2425015123,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,724,"8,358.050",10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,4c7a3c1c7dd9178c048a7c8459e6f5e60f865ed8896c7f821b8642478e7730b1,132418205184340,381771681972,18546,11212,"39,303.00",1000022506,4500025747,,,
0090034031,ZDOM,2000,2100,,,04-05-2024,DI2420200324,0090000378,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,JODHPUR,10005970,GANPATI ASSOCIATES,001,IV,21,1400000867,DNS INJECTION IP 300ML,30045020,4DA03007,0030000001,EA,"1,850.000",Sales,27.04.2024,31.03.2027,1.00,"33,86",,15.70,"29,045.00",2.50,726.13,"28,318.87",0.00,0.00,"28,318.87",12.00,"3,398.26",0.00,0.00,0.00,0.00,"31,717.13",0.00,0.00,0.02,"31,717.15",5311/JODHPUR/RAJ,24-04-2024,HP932133,2425015123,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,4c7a3c1c7dd9178c048a7c8459e6f5e60f865ed8896c7f821b8642478e7730b1,132418205184340,381771681972,18546,11212,0.00,1000022506,4500025747,,,
0090034031,ZDOM,2000,2100,,,04-05-2024,DI2420200324,0090000378,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,JODHPUR,10005970,GANPATI ASSOCIATES,001,IV,31,1400002655,RL IP-RINGER LACTATE-300ML,30045020,3DA08034,0030000001,EA,"2,500.000",Sales,29.11.2023,31.10.2026,1.00,"53,38",,16.70,"41,750.00",2.50,"1,043.75","40,706.25",0.00,0.00,"40,706.25",12.00,"4,884.75",0.00,0.00,0.00,0.00,"45,591.00",0.00,0.00,0.03,"45,591.03",5311/JODHPUR/RAJ,24-04-2024,HP932133,2425015123,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,4c7a3c1c7dd9178c048a7c8459e6f5e60f865ed8896c7f821b8642478e7730b1,132418205184340,381771681972,18546,11212,0.00,1000022506,4500025747,,,
0090034031,ZDOM,2000,2100,,,04-05-2024,DI2420200324,0090000378,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,10005970,GANPATI ASSOCIATES,ABFPM1600C,08ABFPM1600C1ZC,08,Rajasthan,JODHPUR,JODHPUR,10005970,GANPATI ASSOCIATES,001,IV,41,1400001989,NS IP 0.9% W/V 1000ML,30045020,4IB01047,0030000001,EA,"3,000.000",Sales,20.04.2024,31.03.2027,1.00,"65,25",,31.00,"93,000.00",14.39,"13,382.70","79,617.30",0.00,0.00,"79,617.30",12.00,"9,554.08",0.00,0.00,0.00,0.00,"89,171.38",0.00,0.00,0.07,"89,171.45",5311/JODHPUR/RAJ,24-04-2024,HP932133,2425015123,THE NALAGARH TRUCK OPERATOR UNION,33 Days after date of invoice,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G01,IV HOD 1,001,IV,4c7a3c1c7dd9178c048a7c8459e6f5e60f865ed8896c7f821b8642478e7730b1,132418205184340,381771681972,18546,11212,0.00,1000022506,4500025747,,,
