CustCode.;Doc. No.;CustName;CustGrp;PrfitCentr;DocuType;InvDate;DueDate.;ReferNo;ReferenDt;BalanaDue;DueDays.;DoutfulDeb;NotDue;BillinType;SalesGroup;SalesOrga;Division;BillinDocu;0to30Days;31to60Days;61to90Days;91to120Day;121to150Day;151to180Da;Abve180Day;Legal;WrittenOff;Due Amount;Overdue Amount;Timestamp;Status
0010008030;0090000497;SUMEET MEDICAL & WHOLESALE AGE;CC;0000001200;RV;30.04.2022;30.04.2022;DI2210300094;30.04.2022;97.093,00;00745;97.093,00;0,00;ZDOM;G08;1000;01;0090002819;0,00;97.093,00;0,00;0,00;0,00;0,00;0,00;;97.093,00;0,00;97.093,00;20.240.514.164.248,0000000;Update
0010004142;0090000565;MUDRA INCORPORATION;CC;0000001200;RV;05.05.2022;05.05.2022;DI2210300101;05.05.2022;445.021,00;00740;445.021,00;0,00;ZDOM;G08;1000;01;0090002973;0,00;445.021,00;0,00;0,00;0,00;0,00;0,00;;445.021,00;0,00;445.021,00;20.240.514.164.248,0000000;Update
0010007616;0090000569;ALACTIS PHARMACEUTICALS PRIVAT;CC;0000001200;RV;06.05.2022;06.05.2022;DI2210300102;06.05.2022;363.953,00;00739;363.953,00;0,00;ZDOM;G08;1000;01;0090002991;0,00;363.953,00;0,00;0,00;0,00;0,00;0,00;;363.953,00;0,00;363.953,00;20.240.514.164.248,0000000;Update
0010002206;0090000658;SHEOSONS INDIA;CC;0000001200;RV;13.05.2022;13.05.2022;DI2210300111;13.05.2022;45.360,00;00732;45.360,00;0,00;ZDOM;G08;1000;01;0090003159;0,00;45.360,00;0,00;0,00;0,00;0,00;0,00;;45.360,00;0,00;45.360,00;20.240.514.164.248,0000000;Update
0010005423;0090000659;KHANDELWAL ENTERPRISES;Ge;0000001200;RV;13.05.2022;13.05.2022;DI2210300112;13.05.2022;15.120,00;00732;15.120,00;0,00;ZDOM;G08;1000;01;0090003160;0,00;15.120,00;0,00;0,00;0,00;0,00;0,00;;15.120,00;0,00;15.120,00;20.240.514.164.248,0000000;Update
0010004040;0090000660;MICROPARK LOGISTICS PVT LTD;Ge;0000001200;RV;13.05.2022;13.05.2022;DI2210300113;13.05.2022;567.818,00;00732;567.818,00;0,00;ZDOM;G08;1000;01;0090003161;0,00;567.818,00;0,00;0,00;0,00;0,00;0,00;;567.818,00;0,00;567.818,00;20.240.514.164.248,0000000;Update
0010008477;0090000679;MEDPRO AGENCIES;CC;0000001200;RV;16.05.2022;16.05.2022;CN2210300002;16.05.2022;195.311,00-;00729;195.311,00-;0,00;ZRCN;G08;1000;01;0090003203;0,00;195.311,00-;0,00;0,00;0,00;0,00;0,00;;195.311,00-;0,00;195.311,00-;20.240.514.164.248,0000000;Update
0010001068;0090000692;SSC PHARMA INC;IV;0000001200;RV;16.05.2022;16.05.2022;DI2210300119;16.05.2022;302.400,00;00729;302.400,00;0,00;ZDOM;G08;1000;01;0090003224;0,00;302.400,00;0,00;0,00;0,00;0,00;0,00;;302.400,00;0,00;302.400,00;20.240.514.164.248,0000000;Update
0010000460;0090000705;SVASTHYA PHARMA ENTERPRISE;CC;0000001200;RV;17.05.2022;17.05.2022;DI2210300122;17.05.2022;29.568,00;00728;29.568,00;0,00;ZDOM;G08;1000;01;0090003250;0,00;29.568,00;0,00;0,00;0,00;0,00;0,00;;29.568,00;0,00;29.568,00;20.240.514.164.248,0000000;Update
0000003200;0090000717;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;18.05.2022;18.05.2022;DI2211100031;18.05.2022;1.124.982,00;00727;1.124.982,00;0,00;IV;;1000;01;0090003271;0,00;1.124.982,00;0,00;0,00;0,00;0,00;0,00;;1.124.982,00;0,00;1.124.982,00;20.240.514.164.248,0000000;Update
0010001068;0090000728;SSC PHARMA INC;IV;0000001200;RV;19.05.2022;19.05.2022;DI2210300124;19.05.2022;962.615,00;00726;962.615,00;0,00;ZDOM;G08;1000;01;0090003305;0,00;962.615,00;0,00;0,00;0,00;0,00;0,00;;962.615,00;0,00;962.615,00;20.240.514.164.248,0000000;Update
0010001068;0090000750;SSC PHARMA INC;IV;0000001200;RV;20.05.2022;20.05.2022;DI2210300127;20.05.2022;225.120,00;00725;225.120,00;0,00;ZDOM;G08;1000;01;0090003347;0,00;225.120,00;0,00;0,00;0,00;0,00;0,00;;225.120,00;0,00;225.120,00;20.240.514.164.248,0000000;Update
0010008478;0090000756;KAILASH ENTERPRISES;CC;0000001200;RV;20.05.2022;20.05.2022;DI2210300129;20.05.2022;11.200,00;00725;11.200,00;0,00;ZDOM;G08;1000;01;0090003359;0,00;11.200,00;0,00;0,00;0,00;0,00;0,00;;11.200,00;0,00;11.200,00;20.240.514.164.248,0000000;Update
0000003200;0090000796;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;21.05.2022;21.05.2022;DI2211100034;21.05.2022;64.232,00;00724;64.232,00;0,00;IV;;1000;01;0090003427;0,00;64.232,00;0,00;0,00;0,00;0,00;0,00;;64.232,00;0,00;64.232,00;20.240.514.164.248,0000000;Update
0000003200;0090000797;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;21.05.2022;21.05.2022;DI2211100035;21.05.2022;107.045,00;00724;107.045,00;0,00;IV;;1000;01;0090003428;0,00;107.045,00;0,00;0,00;0,00;0,00;0,00;;107.045,00;0,00;107.045,00;20.240.514.164.248,0000000;Update
0010008399;0090000837;PUSHPAM TRADERS;CC;0000001200;RV;25.05.2022;25.05.2022;DI2210300139;25.05.2022;69.345,00;00720;69.345,00;0,00;ZDOM;G08;1000;01;0090003519;0,00;69.345,00;0,00;0,00;0,00;0,00;0,00;;69.345,00;0,00;69.345,00;20.240.514.164.248,0000000;Update
0010008450;0090000838;SATHIYA PHARMA DISTRIBUTORS;CC;0000001200;RV;25.05.2022;25.05.2022;DI2210300140;25.05.2022;31.360,00;00720;31.360,00;0,00;ZDOM;G08;1000;01;0090003520;0,00;31.360,00;0,00;0,00;0,00;0,00;0,00;;31.360,00;0,00;31.360,00;20.240.514.164.248,0000000;Update
0010004142;0090000847;MUDRA INCORPORATION;CC;0000001200;RV;25.05.2022;25.05.2022;DI2210300143;25.05.2022;153.216,00;00720;153.216,00;0,00;ZDOM;G08;1000;01;0090003529;0,00;153.216,00;0,00;0,00;0,00;0,00;0,00;;153.216,00;0,00;153.216,00;20.240.514.164.248,0000000;Update
0010000460;0090000867;SVASTHYA PHARMA ENTERPRISE;CC;0000001200;RV;26.05.2022;26.05.2022;DI2210300147;26.05.2022;6.492,00;00719;6.492,00;0,00;ZDOM;G08;1000;01;0090003567;0,00;6.492,00;0,00;0,00;0,00;0,00;0,00;;6.492,00;0,00;6.492,00;20.240.514.164.248,0000000;Update
0010005907;0090000878;GANDHI BROTHERS;CC;0000001200;RV;27.05.2022;27.05.2022;DI2210300149;27.05.2022;85.120,00;00718;85.120,00;0,00;ZDOM;G08;1000;01;0090003588;0,00;85.120,00;0,00;0,00;0,00;0,00;0,00;;85.120,00;0,00;85.120,00;20.240.514.164.248,0000000;Update
0010005423;0090000929;KHANDELWAL ENTERPRISES;Ge;0000001200;RV;30.05.2022;30.05.2022;DI2210300158;30.05.2022;45.696,00;00715;45.696,00;0,00;ZDOM;G08;1000;01;0090003694;0,00;45.696,00;0,00;0,00;0,00;0,00;0,00;;45.696,00;0,00;45.696,00;20.240.514.164.248,0000000;Update
0000003200;0090000937;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;30.05.2022;30.05.2022;DI2211100041;30.05.2022;165.760,00;00715;165.760,00;0,00;IV;;1000;01;0090003705;0,00;165.760,00;0,00;0,00;0,00;0,00;0,00;;165.760,00;0,00;165.760,00;20.240.514.164.248,0000000;Update
0010004142;0090000949;MUDRA INCORPORATION;CC;0000001200;RV;31.05.2022;31.05.2022;DI2210300162;31.05.2022;1.175.978,00;00714;1.175.978,00;0,00;ZDOM;G08;1000;01;0090003726;0,00;1.175.978,00;0,00;0,00;0,00;0,00;0,00;;1.175.978,00;0,00;1.175.978,00;20.240.514.164.248,0000000;Update
0010005423;0090000950;KHANDELWAL ENTERPRISES;Ge;0000001200;RV;31.05.2022;31.05.2022;DI2210300163;31.05.2022;224.000,00;00714;224.000,00;0,00;ZDOM;G08;1000;01;0090003727;0,00;224.000,00;0,00;0,00;0,00;0,00;0,00;;224.000,00;0,00;224.000,00;20.240.514.164.248,0000000;Update
0010005907;0090000953;GANDHI BROTHERS;CC;0000001200;RV;31.05.2022;31.05.2022;DI2210300165;31.05.2022;44.800,00;00714;44.800,00;0,00;ZDOM;G08;1000;01;0090003735;0,00;44.800,00;0,00;0,00;0,00;0,00;0,00;;44.800,00;0,00;44.800,00;20.240.514.164.248,0000000;Update
0010002206;0090000956;SHEOSONS INDIA;CC;0000001200;RV;31.05.2022;31.05.2022;DI2210300168;31.05.2022;22.400,00;00714;22.400,00;0,00;ZDOM;G08;1000;01;0090003738;0,00;22.400,00;0,00;0,00;0,00;0,00;0,00;;22.400,00;0,00;22.400,00;20.240.514.164.248,0000000;Update
0010003939;0090000991;MEDICINE ZONE;CC;0000001200;RV;31.05.2022;31.05.2022;CN2210300003;31.05.2022;255.360,00-;00714;255.360,00-;0,00;ZRCN;G08;1000;01;0090003789;0,00;255.360,00-;0,00;0,00;0,00;0,00;0,00;;255.360,00-;0,00;255.360,00-;20.240.514.164.248,0000000;Update
0010004142;0090000996;MUDRA INCORPORATION;CC;0000001200;RV;31.05.2022;31.05.2022;DI2210300181;31.05.2022;600.768,00;00714;600.768,00;0,00;ZDOM;G08;1000;01;0090003795;0,00;600.768,00;0,00;0,00;0,00;0,00;0,00;;600.768,00;0,00;600.768,00;20.240.514.164.248,0000000;Update
0010005907;0090000997;GANDHI BROTHERS;CC;0000001200;RV;31.05.2022;31.05.2022;DI2210300182;31.05.2022;44.800,00;00714;44.800,00;0,00;ZDOM;G08;1000;01;0090003797;0,00;44.800,00;0,00;0,00;0,00;0,00;0,00;;44.800,00;0,00;44.800,00;20.240.514.164.248,0000000;Update
0010002206;0090000998;SHEOSONS INDIA;CC;0000001200;RV;31.05.2022;31.05.2022;DI2210300183;31.05.2022;334.880,00;00714;334.880,00;0,00;ZDOM;G08;1000;01;0090003799;0,00;334.880,00;0,00;0,00;0,00;0,00;0,00;;334.880,00;0,00;334.880,00;20.240.514.164.248,0000000;Update
0010008469;0090001003;VIVEK PHARMA;Et;0000001301;RV;31.05.2022;31.05.2022;DI2211000315;31.05.2022;36.475,00;00714;36.475,00;0,00;ZDOM;G09;1000;01;0090003805;0,00;36.475,00;0,00;0,00;0,00;0,00;0,00;;36.475,00;0,00;36.475,00;20.240.514.164.248,0000000;Update
0010008469;0090001050;VIVEK PHARMA;Et;0000001301;RV;31.05.2022;31.05.2022;DI2211000331;31.05.2022;4.928,00;00714;4.928,00;0,00;ZDOM;G09;1000;01;0090003865;0,00;4.928,00;0,00;0,00;0,00;0,00;0,00;;4.928,00;0,00;4.928,00;20.240.514.164.248,0000000;Update
0010008469;0090001055;VIVEK PHARMA;Et;0000001301;RV;31.05.2022;31.05.2022;DI2211000335;31.05.2022;6.408,00;00714;6.408,00;0,00;ZDOM;G09;1000;01;0090003871;0,00;6.408,00;0,00;0,00;0,00;0,00;0,00;;6.408,00;0,00;6.408,00;20.240.514.164.248,0000000;Update
0010008469;0090001071;VIVEK PHARMA;Et;0000001301;RV;31.05.2022;31.05.2022;DI2211000348;31.05.2022;2.520,00;00714;2.520,00;0,00;ZDOM;G09;1000;01;0090003888;0,00;2.520,00;0,00;0,00;0,00;0,00;0,00;;2.520,00;0,00;2.520,00;20.240.514.164.248,0000000;Update
0010008472;0090001079;MAHALAXMI MEDICAL AGENCY;Et;0000001301;RV;31.05.2022;31.05.2022;DI2211000356;31.05.2022;6.408,00;00714;6.408,00;0,00;ZDOM;G09;1000;01;0090003896;0,00;6.408,00;0,00;0,00;0,00;0,00;0,00;LEGAL;6.408,00;0,00;6.408,00;20.240.514.164.248,0000000;Update
0010002581;0090001083;SAI MEDICO AGENCY;Et;0000001301;RV;31.05.2022;31.05.2022;DI2211000360;31.05.2022;3.204,00;00714;3.204,00;0,00;ZDOM;G09;1000;01;0090003900;0,00;3.204,00;0,00;0,00;0,00;0,00;0,00;LEGAL;3.204,00;0,00;3.204,00;20.240.514.164.248,0000000;Update
0010008425;0090001085;RUDRA PHARMA;Et;0000001301;RV;31.05.2022;31.05.2022;DI2211000362;31.05.2022;6.300,00;00714;6.300,00;0,00;ZDOM;G09;1000;01;0090003902;0,00;6.300,00;0,00;0,00;0,00;0,00;0,00;LEGAL;6.300,00;0,00;6.300,00;20.240.514.164.248,0000000;Update
0010007043;0090001112;AMIT PHARMA;Et;0000001302;RV;04.06.2022;04.06.2022;CN2210900012;04.06.2022;2.623,00-;00710;2.623,00-;0,00;ZCNI;G09;1000;01;0090003987;0,00;2.623,00-;0,00;0,00;0,00;0,00;0,00;;2.623,00-;0,00;2.623,00-;20.240.514.164.248,0000000;Update
0010005423;0090001240;KHANDELWAL ENTERPRISES;Ge;0000001200;RV;15.06.2022;15.06.2022;DI2210300205;15.06.2022;199.608,00;00699;199.608,00;0,00;ZDOM;G08;1000;01;0090004241;0,00;199.608,00;0,00;0,00;0,00;0,00;0,00;;199.608,00;0,00;199.608,00;20.240.514.164.248,0000000;Update
0010004142;0090001241;MUDRA INCORPORATION;CC;0000001200;RV;15.06.2022;15.06.2022;DI2210300206;15.06.2022;83.072,00;00699;83.072,00;0,00;ZDOM;G08;1000;01;0090004242;0,00;83.072,00;0,00;0,00;0,00;0,00;0,00;;83.072,00;0,00;83.072,00;20.240.514.164.248,0000000;Update
0010005907;0090001244;GANDHI BROTHERS;CC;0000001200;RV;15.06.2022;15.06.2022;DI2210300208;15.06.2022;259.168,00;00699;259.168,00;0,00;ZDOM;G08;1000;01;0090004245;0,00;259.168,00;0,00;0,00;0,00;0,00;0,00;;259.168,00;0,00;259.168,00;20.240.514.164.248,0000000;Update
0010001068;0090001251;SSC PHARMA INC;IV;0000001200;RV;15.06.2022;15.06.2022;DI2210300214;15.06.2022;519.702,00;00699;519.702,00;0,00;ZDOM;G08;1000;01;0090004260;0,00;519.702,00;0,00;0,00;0,00;0,00;0,00;;519.702,00;0,00;519.702,00;20.240.514.164.248,0000000;Update
0010007616;0090001263;ALACTIS PHARMACEUTICALS PRIVAT;CC;0000001200;RV;16.06.2022;16.06.2022;DI2210300217;16.06.2022;857.768,00;00698;857.768,00;0,00;ZDOM;G08;1000;01;0090004274;0,00;857.768,00;0,00;0,00;0,00;0,00;0,00;;857.768,00;0,00;857.768,00;20.240.514.164.248,0000000;Update
0010002206;0090001271;SHEOSONS INDIA;CC;0000001200;RV;17.06.2022;17.06.2022;DI2210300218;17.06.2022;405.296,00;00697;405.296,00;0,00;ZDOM;G08;1000;01;0090004295;0,00;405.296,00;0,00;0,00;0,00;0,00;0,00;;405.296,00;0,00;405.296,00;20.240.514.164.248,0000000;Update
0010005967;0090001273;GANGESH PHARMA PVT. LTD.;Ge;0000001200;RV;17.06.2022;17.06.2022;DI2210300220;17.06.2022;88.704,00;00697;88.704,00;0,00;ZDOM;G08;1000;01;0090004299;0,00;88.704,00;0,00;0,00;0,00;0,00;0,00;;88.704,00;0,00;88.704,00;20.240.514.164.248,0000000;Update
0010002206;0090001284;SHEOSONS INDIA;CC;0000001200;RV;18.06.2022;18.06.2022;DI2210300223;18.06.2022;120.960,00;00696;120.960,00;0,00;ZDOM;G08;1000;01;0090004339;0,00;120.960,00;0,00;0,00;0,00;0,00;0,00;;120.960,00;0,00;120.960,00;20.240.514.164.248,0000000;Update
0000003200;0090001595;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;18.06.2022;18.06.2022;DI2211100045;18.06.2022;344.544,00;00696;344.544,00;0,00;IV;;1000;01;0090004354;0,00;344.544,00;0,00;0,00;0,00;0,00;0,00;;344.544,00;0,00;344.544,00;20.240.514.164.248,0000000;Update
0000003200;0090001291;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;18.06.2022;18.06.2022;DI2211100046;18.06.2022;423.145,00;00696;423.145,00;0,00;IV;;1000;01;0090004355;0,00;423.145,00;0,00;0,00;0,00;0,00;0,00;;423.145,00;0,00;423.145,00;20.240.514.164.248,0000000;Update
0010007639;0090001398;ALLITES LIFE SCIENCES PRIVATE;IV;0000001101;RV;27.06.2022;27.06.2022;DI2210200484;27.06.2022;624.960,00;00687;624.960,00;0,00;ZDOM;G03;1000;01;0090004657;0,00;624.960,00;0,00;0,00;0,00;0,00;0,00;;624.960,00;0,00;624.960,00;20.240.514.164.248,0000000;Update
0010004142;0090001403;MUDRA INCORPORATION;CC;0000001200;RV;28.06.2022;28.06.2022;DI2210300239;28.06.2022;644.000,00;00686;644.000,00;0,00;ZDOM;G08;1000;01;0090004686;0,00;644.000,00;0,00;0,00;0,00;0,00;0,00;;644.000,00;0,00;644.000,00;20.240.514.164.248,0000000;Update
0010007616;0090001404;ALACTIS PHARMACEUTICALS PRIVAT;CC;0000001200;RV;28.06.2022;28.06.2022;DI2210300240;28.06.2022;311.584,00;00686;311.584,00;0,00;ZDOM;G08;1000;01;0090004687;0,00;311.584,00;0,00;0,00;0,00;0,00;0,00;;311.584,00;0,00;311.584,00;20.240.514.164.248,0000000;Update
0010001068;0090001405;SSC PHARMA INC;IV;0000001200;RV;28.06.2022;28.06.2022;DI2210300241;28.06.2022;347.200,00;00686;347.200,00;0,00;ZDOM;G08;1000;01;0090004688;0,00;347.200,00;0,00;0,00;0,00;0,00;0,00;;347.200,00;0,00;347.200,00;20.240.514.164.248,0000000;Update
0010005907;0090001418;GANDHI BROTHERS;CC;0000001200;RV;29.06.2022;29.06.2022;DI2210300243;29.06.2022;204.176,00;00685;204.176,00;0,00;ZDOM;G08;1000;01;0090004718;0,00;204.176,00;0,00;0,00;0,00;0,00;0,00;;204.176,00;0,00;204.176,00;20.240.514.164.248,0000000;Update
0010002605;0090001430;SAIILEM HUMAN CARE;CC;0000001200;RV;29.06.2022;29.06.2022;DI2210300252;29.06.2022;76.608,00;00685;76.608,00;0,00;ZDOM;G08;1000;01;0090004733;0,00;76.608,00;0,00;0,00;0,00;0,00;0,00;;76.608,00;0,00;76.608,00;20.240.514.164.248,0000000;Update
0010008542;0090001434;SHREE KRISHNA DRUG ENTERPRISES;CC;0000001301;RV;29.06.2022;29.06.2022;DI2211000449;29.06.2022;15.776,00;00685;15.776,00;0,00;ZDOM;G08;1000;01;0090004738;0,00;15.776,00;0,00;0,00;0,00;0,00;0,00;;15.776,00;0,00;15.776,00;20.240.514.164.248,0000000;Update
0010002206;0090001455;SHEOSONS INDIA;CC;0000001200;RV;29.06.2022;29.06.2022;DI2210300254;29.06.2022;307.832,00;00685;307.832,00;0,00;ZDOM;G08;1000;01;0090004781;0,00;307.832,00;0,00;0,00;0,00;0,00;0,00;;307.832,00;0,00;307.832,00;20.240.514.164.248,0000000;Update
0010002206;0090001504;SHEOSONS INDIA;CC;0000001200;RV;30.06.2022;30.06.2022;DI2210300267;30.06.2022;88.452,00;00684;88.452,00;0,00;ZDOM;G08;1000;01;0090004860;0,00;88.452,00;0,00;0,00;0,00;0,00;0,00;;88.452,00;0,00;88.452,00;20.240.514.164.248,0000000;Update
0010005907;0090001514;GANDHI BROTHERS;CC;0000001200;RV;30.06.2022;30.06.2022;DI2210300270;30.06.2022;66.640,00;00684;66.640,00;0,00;ZDOM;G08;1000;01;0090004876;0,00;66.640,00;0,00;0,00;0,00;0,00;0,00;;66.640,00;0,00;66.640,00;20.240.514.164.248,0000000;Update
0010005334;0090001542;KASERA SALES;Ge;0000001301;RV;30.06.2022;30.06.2022;DI2211000491;30.06.2022;30.240,00;00684;30.240,00;0,00;ZDOM;G08;1000;01;0090004916;0,00;30.240,00;0,00;0,00;0,00;0,00;0,00;;30.240,00;0,00;30.240,00;20.240.514.164.248,0000000;Update
0010002581;0090001566;SAI MEDICO AGENCY;Et;0000001301;RV;30.06.2022;30.06.2022;DI2211000500;30.06.2022;25.340,00;00684;25.340,00;0,00;ZDOM;G09;1000;01;0090004942;0,00;25.340,00;0,00;0,00;0,00;0,00;0,00;LEGAL;25.340,00;0,00;25.340,00;20.240.514.164.248,0000000;Update
0010006288;0090001706;CLASSIC MARKETING;CC;0000001200;RV;14.07.2022;14.07.2022;CN2210300015;14.07.2022;638.634,00-;00670;638.634,00-;0,00;ZRCN;G08;1000;01;0090005232;0,00;638.634,00-;0,00;0,00;0,00;0,00;0,00;;638.634,00-;0,00;638.634,00-;20.240.514.164.248,0000000;Update
0000003200;0090001792;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;15.07.2022;15.07.2022;DI2211100061;15.07.2022;1.082.374,00;00669;1.082.374,00;0,00;IV;;1000;01;0090005318;0,00;1.082.374,00;0,00;0,00;0,00;0,00;0,00;;1.082.374,00;0,00;1.082.374,00;20.240.514.164.248,0000000;Update
0010002206;0090001806;SHEOSONS INDIA;CC;0000001200;RV;19.07.2022;19.07.2022;DI2210300304;19.07.2022;56.000,00;00665;56.000,00;0,00;ZDOM;G08;1000;01;0090005426;0,00;56.000,00;0,00;0,00;0,00;0,00;0,00;;56.000,00;0,00;56.000,00;20.240.514.164.248,0000000;Update
0010001068;0090001822;SSC PHARMA INC;IV;0000001200;RV;20.07.2022;20.07.2022;DI2210300305;20.07.2022;1.005.952,00;00664;1.005.952,00;0,00;ZDOM;G08;1000;01;0090005474;0,00;1.005.952,00;0,00;0,00;0,00;0,00;0,00;;1.005.952,00;0,00;1.005.952,00;20.240.514.164.248,0000000;Update
0010005907;0090001847;GANDHI BROTHERS;CC;0000001200;RV;22.07.2022;22.07.2022;DI2210300307;22.07.2022;505.568,00;00662;505.568,00;0,00;ZDOM;G08;1000;01;0090005519;0,00;505.568,00;0,00;0,00;0,00;0,00;0,00;;505.568,00;0,00;505.568,00;20.240.514.164.248,0000000;Update
0010001845;0090001905;SHUBHAM AGENCIES;CC;0000001200;RV;26.07.2022;26.07.2022;DI2210300315;26.07.2022;52.417,00;00658;52.417,00;0,00;ZDOM;G08;1000;01;0090005655;0,00;52.417,00;0,00;0,00;0,00;0,00;0,00;;52.417,00;0,00;52.417,00;20.240.514.164.248,0000000;Update
0000003200;0090001959;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;29.07.2022;29.07.2022;DI2211100069;29.07.2022;547.112,00;00655;547.112,00;0,00;IV;;1000;01;0090005763;0,00;547.112,00;0,00;0,00;0,00;0,00;0,00;;547.112,00;0,00;547.112,00;20.240.514.164.248,0000000;Update
0010000673;0090001989;UNILINK PHARMA PRIVATE LIMITED;IV;0000001101;RV;29.07.2022;29.07.2022;DI2210200702;29.07.2022;526.726,00;00655;526.726,00;0,00;ZDOM;G04;1000;01;0090005814;0,00;526.726,00;0,00;0,00;0,00;0,00;0,00;;526.726,00;0,00;526.726,00;20.240.514.164.248,0000000;Update
0010000673;0090001990;UNILINK PHARMA PRIVATE LIMITED;IV;0000001101;RV;29.07.2022;29.07.2022;DI2210200703;29.07.2022;57.658,00;00655;57.658,00;0,00;ZDOM;G04;1000;01;0090005815;0,00;57.658,00;0,00;0,00;0,00;0,00;0,00;;57.658,00;0,00;57.658,00;20.240.514.164.248,0000000;Update
0010002581;0090002013;SAI MEDICO AGENCY;Et;0000001301;RV;30.07.2022;30.07.2022;DI2211000624;30.07.2022;9.520,00;00654;9.520,00;0,00;ZDOM;G09;1000;01;0090005853;0,00;9.520,00;0,00;0,00;0,00;0,00;0,00;LEGAL;9.520,00;0,00;9.520,00;20.240.514.164.248,0000000;Update
0010008592;0090002025;RX LIFECARE LLP;CC;0000001200;RV;30.07.2022;30.07.2022;DI2210300333;30.07.2022;12.208,00;00654;12.208,00;0,00;ZDOM;G08;1000;01;0090005872;0,00;12.208,00;0,00;0,00;0,00;0,00;0,00;;12.208,00;0,00;12.208,00;20.240.514.164.248,0000000;Update
0010008030;0090002027;SUMEET MEDICAL & WHOLESALE AGE;CC;0000001200;RV;30.07.2022;30.07.2022;DI2210300334;30.07.2022;14.596,00;00654;14.596,00;0,00;ZDOM;G08;1000;01;0090005874;0,00;14.596,00;0,00;0,00;0,00;0,00;0,00;;14.596,00;0,00;14.596,00;20.240.514.164.248,0000000;Update
0000003200;0090002038;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;30.07.2022;30.07.2022;DI2211100076;30.07.2022;1.083.795,00;00654;1.083.795,00;0,00;IV;;1000;01;0090005888;0,00;1.083.795,00;0,00;0,00;0,00;0,00;0,00;;1.083.795,00;0,00;1.083.795,00;20.240.514.164.248,0000000;Update
0010008587;0090002058;PHARMA HOUSSE;Et;0000001301;RV;30.07.2022;30.07.2022;DI2211000636;30.07.2022;10.260,00;00654;10.260,00;0,00;ZDOM;G09;1000;01;0090005926;0,00;10.260,00;0,00;0,00;0,00;0,00;0,00;LEGAL;10.260,00;0,00;10.260,00;20.240.514.164.248,0000000;Update
0010007616;0090002075;ALACTIS PHARMACEUTICALS PRIVAT;CC;0000001200;RV;31.07.2022;31.07.2022;DI2210300347;31.07.2022;181.216,00;00653;181.216,00;0,00;ZDOM;G08;1000;01;0090005943;0,00;181.216,00;0,00;0,00;0,00;0,00;0,00;;181.216,00;0,00;181.216,00;20.240.514.164.248,0000000;Update
0010008587;0090002088;PHARMA HOUSSE;Et;0000001301;RV;31.07.2022;31.07.2022;DI2211000650;31.07.2022;9.188,00;00653;9.188,00;0,00;ZDOM;G09;1000;01;0090005967;0,00;9.188,00;0,00;0,00;0,00;0,00;0,00;LEGAL;9.188,00;0,00;9.188,00;20.240.514.164.248,0000000;Update
0010002581;0090002114;SAI MEDICO AGENCY;Et;0000001301;RV;31.07.2022;31.07.2022;DI2211000665;31.07.2022;5.250,00;00653;5.250,00;0,00;ZDOM;G09;1000;01;0090006004;0,00;5.250,00;0,00;0,00;0,00;0,00;0,00;LEGAL;5.250,00;0,00;5.250,00;20.240.514.164.248,0000000;Update
0010002581;0090002121;SAI MEDICO AGENCY;Et;0000001301;RV;31.07.2022;31.07.2022;DI2211000670;31.07.2022;7.560,00;00653;7.560,00;0,00;ZDOM;G09;1000;01;0090006016;0,00;7.560,00;0,00;0,00;0,00;0,00;0,00;LEGAL;7.560,00;0,00;7.560,00;20.240.514.164.248,0000000;Update
0010008140;0090002127;CYTOCHROME LIFE SCINENCES PVT;Ex;0000001101;RV;02.08.2022;02.08.2022;DI2210200731;02.08.2022;0,00;00651;296.331,00;0,00;ZDOM;G03;1000;01;0090006048;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;296.331,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008140;0090002128;CYTOCHROME LIFE SCINENCES PVT;Ex;0000001101;RV;02.08.2022;02.08.2022;DI2210200732;02.08.2022;205.485,00;00651;205.485,00;0,00;ZDOM;G03;1000;01;0090006049;0,00;205.485,00;0,00;0,00;0,00;0,00;0,00;;205.485,00;0,00;205.485,00;20.240.514.164.248,0000000;Update
0000003200;0090002263;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;18.08.2022;18.08.2022;DI2211100080;18.08.2022;353.354,00;00635;353.354,00;0,00;IV;;1000;01;0090006456;0,00;353.354,00;0,00;0,00;0,00;0,00;0,00;;353.354,00;0,00;353.354,00;20.240.514.164.248,0000000;Update
0000003200;0090002264;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;18.08.2022;18.08.2022;DI2211100081;18.08.2022;175.300,00;00635;175.300,00;0,00;IV;;1000;01;0090006457;0,00;175.300,00;0,00;0,00;0,00;0,00;0,00;;175.300,00;0,00;175.300,00;20.240.514.164.248,0000000;Update
